,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200106,,S
1,000750.SZ,20200106,,S
2,002450.SZ,20200106,,S
3,002552.SZ,20200106,,S
4,002973.SZ,20200106,09:30-10:00,S
5,300269.SZ,20200106,,S
6,300391.SZ,20200106,,S
7,600145.SH,20200106,,S
8,600215.SH,20200106,,S
9,600248.SH,20200106,,S
10,600319.SH,20200106,,S
11,600419.SH,20200106,,S
12,600679.SH,20200106,13:00-15:00,S
13,600538.SH,20200106,,R
14,830832.BJ,20200106,,S
15,430564.BJ,20200106,,S
16,834770.BJ,20200106,,S
17,835857.BJ,20200106,,S
18,833394.BJ,20200106,,S
19,832651.BJ,20200106,,S
