,ts_code,trade_date,suspend_timing,suspend_type
0,603269.SH,20200727,,S
1,002473.SZ,20200727,,R
2,600460.SH,20200727,,R
3,000507.SZ,20200727,,S
4,000877.SZ,20200727,,S
5,603067.SH,20200727,,S
6,600606.SH,20200727,,R
7,000029.SZ,20200727,,S
8,002180.SZ,20200727,,S
9,002319.SZ,20200727,,S
10,600526.SH,20200727,,S
11,600673.SH,20200727,,S
12,002270.SZ,20200727,,R
13,600518.SH,20200727,,S
14,002226.SZ,20200727,,S
15,600891.SH,20200727,,S
16,430047.BJ,20200727,,S
17,430090.BJ,20200727,,S
18,430510.BJ,20200727,,S
19,830839.BJ,20200727,,S
20,831856.BJ,20200727,,S
21,832000.BJ,20200727,,S
22,832566.BJ,20200727,,S
23,835670.BJ,20200727,,S
24,836675.BJ,20200727,,S
25,838030.BJ,20200727,,S
26,838275.BJ,20200727,,S
27,839946.BJ,20200727,,S
28,871396.BJ,20200727,,S
29,430418.BJ,20200727,,R
30,430489.BJ,20200727,,R
31,830799.BJ,20200727,,R
32,830946.BJ,20200727,,R
33,830964.BJ,20200727,,R
34,831010.BJ,20200727,,R
35,831370.BJ,20200727,,R
36,831445.BJ,20200727,,R
37,831961.BJ,20200727,,R
38,832278.BJ,20200727,,R
39,832317.BJ,20200727,,R
40,833266.BJ,20200727,,R
41,833819.BJ,20200727,,R
42,833874.BJ,20200727,,R
43,833994.BJ,20200727,,R
44,834021.BJ,20200727,,R
45,834415.BJ,20200727,,R
46,834475.BJ,20200727,,R
47,834682.BJ,20200727,,R
48,835184.BJ,20200727,,R
49,835185.BJ,20200727,,R
50,835368.BJ,20200727,,R
51,835508.BJ,20200727,,R
52,835640.BJ,20200727,,R
53,836149.BJ,20200727,,R
54,836263.BJ,20200727,,R
55,837242.BJ,20200727,,R
56,838163.BJ,20200727,,R
57,839167.BJ,20200727,,R
58,839729.BJ,20200727,,R
59,430198.BJ,20200727,,R
60,836433.BJ,20200727,,R
61,832491.BJ,20200727,,S
62,831152.BJ,20200727,,S
63,831087.BJ,20200727,,S
64,834770.BJ,20200727,,S
65,835857.BJ,20200727,,S
66,839719.BJ,20200727,,S
67,830779.BJ,20200727,,S
