,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200828,,S
1,002312.SZ,20200828,,S
2,002531.SZ,20200828,,S
3,002883.SZ,20200828,,S
4,300073.SZ,20200828,,S
5,300270.SZ,20200828,,S
6,300313.SZ,20200828,,S
7,300678.SZ,20200828,,S
8,600301.SH,20200828,,S
9,600518.SH,20200828,,S
10,002066.SZ,20200828,,R
11,002996.SZ,20200828,09:30-10:00,S
12,600891.SH,20200828,,S
13,430047.BJ,20200828,,S
14,430090.BJ,20200828,,S
15,430510.BJ,20200828,,S
16,830839.BJ,20200828,,S
17,831856.BJ,20200828,,S
18,832000.BJ,20200828,,S
19,832566.BJ,20200828,,S
20,835670.BJ,20200828,,S
21,836675.BJ,20200828,,S
22,836826.BJ,20200828,,S
23,838030.BJ,20200828,,S
24,838275.BJ,20200828,,S
25,839946.BJ,20200828,,S
26,871396.BJ,20200828,,S
27,832491.BJ,20200828,,S
28,831152.BJ,20200828,,S
29,831087.BJ,20200828,,S
30,834770.BJ,20200828,,S
31,839719.BJ,20200828,,S
