,ts_code,trade_date,suspend_timing,suspend_type
0,000977.SZ,20200316,,S
1,601162.SH,20200316,,S
2,601555.SH,20200316,,S
3,000029.SZ,20200316,,S
4,002450.SZ,20200316,,S
5,300256.SZ,20200316,,S
6,300592.SZ,20200316,,S
7,600145.SH,20200316,,S
8,600228.SH,20200316,,S
9,600310.SH,20200316,,S
10,600745.SH,20200316,,S
11,600766.SH,20200316,,S
12,600891.SH,20200316,,S
13,603002.SH,20200316,,S
14,603399.SH,20200316,,S
15,000502.SZ,20200316,,R
16,002308.SZ,20200316,,S
17,834770.BJ,20200316,,S
18,835857.BJ,20200316,,S
19,833394.BJ,20200316,,S
20,832651.BJ,20200316,,S
