,ts_code,trade_date,suspend_timing,suspend_type
0,601966.SH,20201123,,S
1,000595.SZ,20201123,,S
2,002075.SZ,20201123,,S
3,605068.SH,20201123,09:30-10:00,S
4,600891.SH,20201123,,S
5,834765.BJ,20201123,,S
6,430047.BJ,20201123,,S
7,430090.BJ,20201123,,S
8,430510.BJ,20201123,,S
9,830832.BJ,20201123,,S
10,831039.BJ,20201123,,S
11,831305.BJ,20201123,,S
12,831726.BJ,20201123,,S
13,831856.BJ,20201123,,S
14,832000.BJ,20201123,,S
15,832171.BJ,20201123,,S
16,832225.BJ,20201123,,S
17,832566.BJ,20201123,,S
18,832735.BJ,20201123,,S
19,832885.BJ,20201123,,S
20,833427.BJ,20201123,,S
21,833509.BJ,20201123,,S
22,834599.BJ,20201123,,S
23,835174.BJ,20201123,,S
24,835670.BJ,20201123,,S
25,836077.BJ,20201123,,S
26,836239.BJ,20201123,,S
27,836675.BJ,20201123,,S
28,836826.BJ,20201123,,S
29,837092.BJ,20201123,,S
30,837212.BJ,20201123,,S
31,837344.BJ,20201123,,S
32,838030.BJ,20201123,,S
33,838275.BJ,20201123,,S
34,839946.BJ,20201123,,S
35,871553.BJ,20201123,,S
36,832491.BJ,20201123,,S
37,832802.BJ,20201123,,S
38,839792.BJ,20201123,,S
39,839719.BJ,20201123,,S
