,ts_code,trade_date,suspend_timing,suspend_type
0,000088.SZ,20200818,,S
1,300396.SZ,20200818,,S
2,000029.SZ,20200818,,S
3,000755.SZ,20200818,,S
4,002066.SZ,20200818,,S
5,002176.SZ,20200818,,S
6,300284.SZ,20200818,,S
7,300475.SZ,20200818,,S
8,600301.SH,20200818,,S
9,600518.SH,20200818,,S
10,600615.SH,20200818,,R
11,600860.SH,20200818,,R
12,002288.SZ,20200818,,S
13,605333.SH,20200818,09:30-10:00,S
14,605388.SH,20200818,09:30-10:00,S
15,688519.SH,20200818,10:21-10:31,S
16,600891.SH,20200818,,S
17,430047.BJ,20200818,,S
18,430090.BJ,20200818,,S
19,430510.BJ,20200818,,S
20,830839.BJ,20200818,,S
21,831856.BJ,20200818,,S
22,832000.BJ,20200818,,S
23,832566.BJ,20200818,,S
24,835670.BJ,20200818,,S
25,836675.BJ,20200818,,S
26,836826.BJ,20200818,,S
27,838030.BJ,20200818,,S
28,838275.BJ,20200818,,S
29,839946.BJ,20200818,,S
30,871396.BJ,20200818,,S
31,832491.BJ,20200818,,S
32,831152.BJ,20200818,,S
33,831087.BJ,20200818,,S
34,834770.BJ,20200818,,S
35,839719.BJ,20200818,,S
