,ts_code,trade_date,suspend_timing,suspend_type
0,601555.SH,20200323,,R
1,002884.SZ,20200323,,S
2,600354.SH,20200323,,R
3,600079.SH,20200323,,S
4,002308.SZ,20200323,,R
5,600890.SH,20200323,,R
6,000029.SZ,20200323,,S
7,000670.SZ,20200323,,S
8,002450.SZ,20200323,,S
9,300256.SZ,20200323,,S
10,300295.SZ,20200323,,S
11,600145.SH,20200323,,S
12,600745.SH,20200323,,S
13,600766.SH,20200323,,S
14,603221.SH,20200323,09:30-10:00,S
15,600891.SH,20200323,,S
16,834770.BJ,20200323,,S
17,835857.BJ,20200323,,S
18,833394.BJ,20200323,,S
19,832651.BJ,20200323,,S
