,ts_code,trade_date,suspend_timing,suspend_type
0,002884.SZ,20200331,,R
1,600860.SH,20200331,,R
2,000509.SZ,20200331,,S
3,000678.SZ,20200331,,S
4,300295.SZ,20200331,,R
5,000029.SZ,20200331,,S
6,000670.SZ,20200331,,S
7,002450.SZ,20200331,,S
8,600079.SH,20200331,,S
9,600145.SH,20200331,,S
10,600416.SH,20200331,,S
11,600816.SH,20200331,,S
12,603032.SH,20200331,,S
13,600891.SH,20200331,,S
14,838227.BJ,20200331,,S
15,834770.BJ,20200331,,S
16,835857.BJ,20200331,,S
17,833394.BJ,20200331,,S
18,832651.BJ,20200331,,S
