,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200507,,S
1,000403.SZ,20200507,,S
2,000732.SZ,20200507,,S
3,000792.SZ,20200507,,S
4,000966.SZ,20200507,,S
5,002282.SZ,20200507,,S
6,002450.SZ,20200507,,S
7,002711.SZ,20200507,,S
8,300022.SZ,20200507,,S
9,300344.SZ,20200507,,S
10,300362.SZ,20200507,,S
11,300521.SZ,20200507,,S
12,300831.SZ,20200507,09:30-10:00,S
13,600145.SH,20200507,,S
14,600226.SH,20200507,,S
15,600485.SH,20200507,,S
16,600589.SH,20200507,,S
17,600662.SH,20200507,,S
18,600677.SH,20200507,,S
19,600701.SH,20200507,,S
20,600816.SH,20200507,,S
21,601558.SH,20200507,,S
22,603306.SH,20200507,,S
23,000587.SZ,20200507,,R
24,300156.SZ,20200507,,R
25,300431.SZ,20200507,,R
26,600729.SH,20200507,,R
27,600891.SH,20200507,,S
28,430489.BJ,20200507,,S
29,830799.BJ,20200507,,S
30,830964.BJ,20200507,,S
31,831445.BJ,20200507,,S
32,832317.BJ,20200507,,S
33,833819.BJ,20200507,,S
34,833994.BJ,20200507,,S
35,834021.BJ,20200507,,S
36,834682.BJ,20200507,,S
37,835184.BJ,20200507,,S
38,835185.BJ,20200507,,S
39,839167.BJ,20200507,,S
40,430300.BJ,20200507,,S
41,838227.BJ,20200507,,S
42,834770.BJ,20200507,,S
43,835857.BJ,20200507,,S
44,833394.BJ,20200507,,S
45,839719.BJ,20200507,,S
46,832651.BJ,20200507,,S
