,ts_code,trade_date,suspend_timing,suspend_type
0,600008.SH,20200925,,S
1,600817.SH,20200925,,R
2,601700.SH,20200925,,R
3,000927.SZ,20200925,,S
4,000959.SZ,20200925,,R
5,000029.SZ,20200925,,S
6,000597.SZ,20200925,,S
7,000737.SZ,20200925,,S
8,002569.SZ,20200925,,S
9,300262.SZ,20200925,,S
10,600109.SH,20200925,,S
11,600160.SH,20200925,,S
12,600766.SH,20200925,,S
13,601456.SH,20200925,,S
14,002998.SZ,20200925,09:30-10:00,S
15,003010.SZ,20200925,09:30-10:00,S
16,603565.SH,20200925,,S
17,600891.SH,20200925,,S
18,834765.BJ,20200925,,S
19,430047.BJ,20200925,,S
20,430090.BJ,20200925,,S
21,430510.BJ,20200925,,S
22,830832.BJ,20200925,,S
23,830839.BJ,20200925,,S
24,831856.BJ,20200925,,S
25,832000.BJ,20200925,,S
26,832225.BJ,20200925,,S
27,832566.BJ,20200925,,S
28,833427.BJ,20200925,,S
29,833509.BJ,20200925,,S
30,834599.BJ,20200925,,S
31,835670.BJ,20200925,,S
32,836675.BJ,20200925,,S
33,836826.BJ,20200925,,S
34,837344.BJ,20200925,,S
35,838030.BJ,20200925,,S
36,838275.BJ,20200925,,S
37,839946.BJ,20200925,,S
38,871396.BJ,20200925,,S
39,832491.BJ,20200925,,S
40,831152.BJ,20200925,,S
41,831087.BJ,20200925,,S
42,839792.BJ,20200925,,S
43,839719.BJ,20200925,,S
