,ts_code,trade_date,suspend_timing,suspend_type
0,002629.SZ,20200918,,R
1,000029.SZ,20200918,,S
2,000737.SZ,20200918,,S
3,000959.SZ,20200918,,S
4,002569.SZ,20200918,,S
5,002819.SZ,20200918,,S
6,300064.SZ,20200918,,S
7,300301.SZ,20200918,,S
8,300313.SZ,20200918,,S
9,600433.SH,20200918,,S
10,000100.SZ,20200918,,R
11,000818.SZ,20200918,,R
12,002902.SZ,20200918,,R
13,300128.SZ,20200918,,R
14,605198.SH,20200918,09:30-10:00,S
15,600891.SH,20200918,,S
16,430047.BJ,20200918,,S
17,430090.BJ,20200918,,S
18,430510.BJ,20200918,,S
19,830839.BJ,20200918,,S
20,831856.BJ,20200918,,S
21,832000.BJ,20200918,,S
22,832225.BJ,20200918,,S
23,832566.BJ,20200918,,S
24,833427.BJ,20200918,,S
25,833509.BJ,20200918,,S
26,835670.BJ,20200918,,S
27,836675.BJ,20200918,,S
28,836826.BJ,20200918,,S
29,837344.BJ,20200918,,S
30,838030.BJ,20200918,,S
31,838275.BJ,20200918,,S
32,839946.BJ,20200918,,S
33,871396.BJ,20200918,,S
34,832491.BJ,20200918,,S
35,831152.BJ,20200918,,S
36,831087.BJ,20200918,,S
37,839719.BJ,20200918,,S
