,ts_code,trade_date,suspend_timing,suspend_type
0,600891.SH,20201224,,S
1,002115.SZ,20201224,,S
2,002781.SZ,20201224,,S
3,300011.SZ,20201224,,S
4,300065.SZ,20201224,,S
5,300200.SZ,20201224,,S
6,300506.SZ,20201224,,S
7,600086.SH,20201224,,S
8,600228.SH,20201224,,S
9,600687.SH,20201224,,S
10,600841.SH,20201224,,S
11,603021.SH,20201224,,S
12,300917.SZ,20201224,14:46-14:56,S
13,834765.BJ,20201224,,S
14,430090.BJ,20201224,,S
15,430510.BJ,20201224,,S
16,830832.BJ,20201224,,S
17,831039.BJ,20201224,,S
18,831305.BJ,20201224,,S
19,831726.BJ,20201224,,S
20,831768.BJ,20201224,,S
21,831856.BJ,20201224,,S
22,832171.BJ,20201224,,S
23,832225.BJ,20201224,,S
24,832566.BJ,20201224,,S
25,832735.BJ,20201224,,S
26,832885.BJ,20201224,,S
27,833427.BJ,20201224,,S
28,833509.BJ,20201224,,S
29,833873.BJ,20201224,,S
30,834599.BJ,20201224,,S
31,835174.BJ,20201224,,S
32,835305.BJ,20201224,,S
33,836077.BJ,20201224,,S
34,836239.BJ,20201224,,S
35,836675.BJ,20201224,,S
36,836826.BJ,20201224,,S
37,837092.BJ,20201224,,S
38,837212.BJ,20201224,,S
39,837344.BJ,20201224,,S
40,838275.BJ,20201224,,S
41,838924.BJ,20201224,,S
42,839680.BJ,20201224,,S
43,839946.BJ,20201224,,S
44,871553.BJ,20201224,,S
45,871642.BJ,20201224,,S
46,872925.BJ,20201224,,S
47,832491.BJ,20201224,,S
48,836957.BJ,20201224,,S
49,832802.BJ,20201224,,S
50,839792.BJ,20201224,,S
51,839719.BJ,20201224,,S
