,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200311,,S
1,000502.SZ,20200311,,S
2,000977.SZ,20200311,,S
3,002450.SZ,20200311,,S
4,300070.SZ,20200311,,S
5,300592.SZ,20200311,,S
6,600145.SH,20200311,,S
7,600228.SH,20200311,,S
8,600310.SH,20200311,,S
9,600766.SH,20200311,,S
10,600891.SH,20200311,,S
11,601162.SH,20200311,,S
12,603002.SH,20200311,,S
13,603399.SH,20200311,,S
14,600167.SH,20200311,,R
15,834770.BJ,20200311,,S
16,835857.BJ,20200311,,S
17,833394.BJ,20200311,,S
18,832651.BJ,20200311,,S
