,ts_code,trade_date,suspend_timing,suspend_type
0,002323.SZ,20200506,,R
1,600215.SH,20200506,,R
2,600179.SH,20200506,,R
3,002219.SZ,20200506,,R
4,000663.SZ,20200506,,R
5,002354.SZ,20200506,,R
6,000585.SZ,20200506,,R
7,600175.SH,20200506,,R
8,000408.SZ,20200506,,R
9,002247.SZ,20200506,,R
10,002535.SZ,20200506,,R
11,000669.SZ,20200506,,R
12,002586.SZ,20200506,,R
13,002529.SZ,20200506,,R
14,002681.SZ,20200506,,R
15,000803.SZ,20200506,,R
16,002052.SZ,20200506,,R
17,002719.SZ,20200506,,R
18,000780.SZ,20200506,,R
19,002447.SZ,20200506,,R
20,603996.SH,20200506,,R
21,600666.SH,20200506,,R
22,600470.SH,20200506,,R
23,600726.SH,20200506,,R
24,600358.SH,20200506,,R
25,600306.SH,20200506,,R
26,600280.SH,20200506,,R
27,600651.SH,20200506,,R
28,603555.SH,20200506,,R
29,600530.SH,20200506,,R
30,600555.SH,20200506,,R
31,600255.SH,20200506,,R
32,600978.SH,20200506,,R
33,000029.SZ,20200506,,S
34,000403.SZ,20200506,,S
35,000587.SZ,20200506,,S
36,000732.SZ,20200506,,S
37,000792.SZ,20200506,,S
38,000966.SZ,20200506,,S
39,002282.SZ,20200506,,S
40,002450.SZ,20200506,,S
41,002711.SZ,20200506,,S
42,300022.SZ,20200506,,S
43,300156.SZ,20200506,,S
44,300344.SZ,20200506,,S
45,300362.SZ,20200506,,S
46,300431.SZ,20200506,,S
47,300521.SZ,20200506,,S
48,300830.SZ,20200506,09:30-10:00,S
49,600145.SH,20200506,,S
50,600226.SH,20200506,,S
51,600485.SH,20200506,,S
52,600589.SH,20200506,,S
53,600662.SH,20200506,,S
54,600677.SH,20200506,,S
55,600701.SH,20200506,,S
56,600729.SH,20200506,,S
57,600816.SH,20200506,,S
58,601558.SH,20200506,,S
59,603306.SH,20200506,,S
60,688365.SH,20200506,14:26-14:36,S
61,600891.SH,20200506,,S
62,430489.BJ,20200506,,S
63,830799.BJ,20200506,,S
64,830964.BJ,20200506,,S
65,831445.BJ,20200506,,S
66,832317.BJ,20200506,,S
67,833819.BJ,20200506,,S
68,834021.BJ,20200506,,S
69,834682.BJ,20200506,,S
70,835184.BJ,20200506,,S
71,835185.BJ,20200506,,S
72,839167.BJ,20200506,,S
73,430300.BJ,20200506,,S
74,838227.BJ,20200506,,S
75,834770.BJ,20200506,,S
76,835857.BJ,20200506,,S
77,833394.BJ,20200506,,S
78,839719.BJ,20200506,,S
79,832651.BJ,20200506,,S
