,ts_code,trade_date,suspend_timing,suspend_type
0,002049.SZ,20200605,,S
1,000897.SZ,20200605,,R
2,000029.SZ,20200605,,S
3,000155.SZ,20200605,,S
4,000668.SZ,20200605,,S
5,000760.SZ,20200605,,S
6,001979.SZ,20200605,,S
7,002090.SZ,20200605,,S
8,002190.SZ,20200605,,S
9,002220.SZ,20200605,,S
10,002450.SZ,20200605,,S
11,002822.SZ,20200605,,S
12,300090.SZ,20200605,,S
13,300156.SZ,20200605,,S
14,300525.SZ,20200605,,S
15,600081.SH,20200605,,S
16,600145.SH,20200605,,S
17,600175.SH,20200605,,S
18,600226.SH,20200605,,S
19,600306.SH,20200605,,S
20,600589.SH,20200605,,S
21,600824.SH,20200605,,S
22,600889.SH,20200605,,S
23,601827.SH,20200605,09:30-10:00,S
24,601969.SH,20200605,,S
25,600891.SH,20200605,,S
26,430090.BJ,20200605,,S
27,430418.BJ,20200605,,S
28,430489.BJ,20200605,,S
29,830799.BJ,20200605,,S
30,830946.BJ,20200605,,S
31,830964.BJ,20200605,,S
32,831010.BJ,20200605,,S
33,831370.BJ,20200605,,S
34,831445.BJ,20200605,,S
35,831961.BJ,20200605,,S
36,832278.BJ,20200605,,S
37,832317.BJ,20200605,,S
38,833266.BJ,20200605,,S
39,833819.BJ,20200605,,S
40,833874.BJ,20200605,,S
41,833994.BJ,20200605,,S
42,834021.BJ,20200605,,S
43,834415.BJ,20200605,,S
44,834475.BJ,20200605,,S
45,834682.BJ,20200605,,S
46,835184.BJ,20200605,,S
47,835185.BJ,20200605,,S
48,835368.BJ,20200605,,S
49,835508.BJ,20200605,,S
50,835640.BJ,20200605,,S
51,835670.BJ,20200605,,S
52,836149.BJ,20200605,,S
53,836263.BJ,20200605,,S
54,837242.BJ,20200605,,S
55,838030.BJ,20200605,,S
56,838163.BJ,20200605,,S
57,838275.BJ,20200605,,S
58,839167.BJ,20200605,,S
59,839729.BJ,20200605,,S
60,430198.BJ,20200605,,S
61,836433.BJ,20200605,,S
62,430300.BJ,20200605,,S
63,834770.BJ,20200605,,S
64,835857.BJ,20200605,,S
65,839719.BJ,20200605,,S
