,ts_code,trade_date,suspend_timing,suspend_type
0,002650.SZ,20200615,,R
1,600671.SH,20200615,,R
2,002187.SZ,20200615,,R
3,600824.SH,20200615,,R
4,601969.SH,20200615,,R
5,600182.SH,20200615,,S
6,600734.SH,20200615,,S
7,000687.SZ,20200615,,S
8,000906.SZ,20200615,,S
9,000909.SZ,20200615,,R
10,000029.SZ,20200615,,S
11,000760.SZ,20200615,,S
12,002220.SZ,20200615,,S
13,002305.SZ,20200615,,S
14,002450.SZ,20200615,,S
15,300090.SZ,20200615,,S
16,300156.SZ,20200615,,S
17,300525.SZ,20200615,,S
18,600069.SH,20200615,,S
19,600145.SH,20200615,,S
20,600175.SH,20200615,,S
21,600226.SH,20200615,,S
22,600238.SH,20200615,,S
23,600589.SH,20200615,,S
24,600889.SH,20200615,,S
25,600891.SH,20200615,,S
26,430090.BJ,20200615,,S
27,430418.BJ,20200615,,S
28,430489.BJ,20200615,,S
29,830799.BJ,20200615,,S
30,830946.BJ,20200615,,S
31,830964.BJ,20200615,,S
32,831010.BJ,20200615,,S
33,831370.BJ,20200615,,S
34,831445.BJ,20200615,,S
35,831961.BJ,20200615,,S
36,832278.BJ,20200615,,S
37,832317.BJ,20200615,,S
38,833266.BJ,20200615,,S
39,833819.BJ,20200615,,S
40,833874.BJ,20200615,,S
41,833994.BJ,20200615,,S
42,834021.BJ,20200615,,S
43,834415.BJ,20200615,,S
44,834475.BJ,20200615,,S
45,834682.BJ,20200615,,S
46,835184.BJ,20200615,,S
47,835185.BJ,20200615,,S
48,835368.BJ,20200615,,S
49,835508.BJ,20200615,,S
50,835640.BJ,20200615,,S
51,835670.BJ,20200615,,S
52,836149.BJ,20200615,,S
53,836263.BJ,20200615,,S
54,837242.BJ,20200615,,S
55,838030.BJ,20200615,,S
56,838163.BJ,20200615,,S
57,838275.BJ,20200615,,S
58,839167.BJ,20200615,,S
59,839729.BJ,20200615,,S
60,430198.BJ,20200615,,S
61,836433.BJ,20200615,,S
62,831087.BJ,20200615,,S
63,834770.BJ,20200615,,S
64,835857.BJ,20200615,,S
65,839719.BJ,20200615,,S
