,ts_code,trade_date,suspend_timing,suspend_type
0,000885.SZ,20200813,,R
1,000088.SZ,20200813,,S
2,002580.SZ,20200813,,S
3,000029.SZ,20200813,,S
4,000755.SZ,20200813,,S
5,002176.SZ,20200813,,S
6,002748.SZ,20200813,,S
7,600175.SH,20200813,,S
8,600518.SH,20200813,,S
9,600615.SH,20200813,,S
10,600860.SH,20200813,,S
11,600891.SH,20200813,,S
12,430047.BJ,20200813,,S
13,430090.BJ,20200813,,S
14,430510.BJ,20200813,,S
15,830839.BJ,20200813,,S
16,831856.BJ,20200813,,S
17,832000.BJ,20200813,,S
18,832566.BJ,20200813,,S
19,835670.BJ,20200813,,S
20,836675.BJ,20200813,,S
21,836826.BJ,20200813,,S
22,838030.BJ,20200813,,S
23,838275.BJ,20200813,,S
24,839946.BJ,20200813,,S
25,871396.BJ,20200813,,S
26,832491.BJ,20200813,,S
27,831152.BJ,20200813,,S
28,831087.BJ,20200813,,S
29,834770.BJ,20200813,,S
30,839719.BJ,20200813,,S
