,ts_code,trade_date,suspend_timing,suspend_type
0,600354.SH,20200416,,R
1,000727.SZ,20200416,,R
2,600116.SH,20200416,,R
3,600370.SH,20200416,,R
4,600803.SH,20200416,,R
5,603588.SH,20200416,,R
6,600526.SH,20200416,,S
7,000029.SZ,20200416,,S
8,002079.SZ,20200416,,S
9,002450.SZ,20200416,,S
10,300164.SZ,20200416,,S
11,300197.SZ,20200416,,S
12,300419.SZ,20200416,,S
13,600145.SH,20200416,,S
14,600812.SH,20200416,,S
15,600816.SH,20200416,,S
16,601558.SH,20200416,,S
17,600891.SH,20200416,,S
18,838227.BJ,20200416,,S
19,832023.BJ,20200416,,S
20,834770.BJ,20200416,,S
21,835857.BJ,20200416,,S
22,833394.BJ,20200416,,S
23,832651.BJ,20200416,,S
