,ts_code,trade_date,suspend_timing,suspend_type
0,002668.SZ,20201026,,R
1,688189.SH,20201026,,S
2,000816.SZ,20201026,,S
3,002816.SZ,20201026,,S
4,002319.SZ,20201026,,R
5,000029.SZ,20201026,,S
6,300645.SZ,20201026,,S
7,600068.SH,20201026,,S
8,600970.SH,20201026,,S
9,003016.SZ,20201026,09:30-10:00,S
10,003017.SZ,20201026,09:30-10:00,S
11,603333.SH,20201026,,S
12,600891.SH,20201026,,S
13,834765.BJ,20201026,,S
14,430047.BJ,20201026,,S
15,430090.BJ,20201026,,S
16,430510.BJ,20201026,,S
17,830832.BJ,20201026,,S
18,830839.BJ,20201026,,S
19,831305.BJ,20201026,,S
20,831726.BJ,20201026,,S
21,831856.BJ,20201026,,S
22,832000.BJ,20201026,,S
23,832225.BJ,20201026,,S
24,832566.BJ,20201026,,S
25,832735.BJ,20201026,,S
26,833427.BJ,20201026,,S
27,833509.BJ,20201026,,S
28,834599.BJ,20201026,,S
29,835174.BJ,20201026,,S
30,835670.BJ,20201026,,S
31,836239.BJ,20201026,,S
32,836675.BJ,20201026,,S
33,836826.BJ,20201026,,S
34,837344.BJ,20201026,,S
35,838030.BJ,20201026,,S
36,838275.BJ,20201026,,S
37,839946.BJ,20201026,,S
38,871396.BJ,20201026,,S
39,871553.BJ,20201026,,S
40,832491.BJ,20201026,,S
41,831152.BJ,20201026,,S
42,839792.BJ,20201026,,S
43,839719.BJ,20201026,,S
