,ts_code,trade_date,suspend_timing,suspend_type
0,000981.SZ,20201208,,S
1,600317.SH,20201208,,R
2,601880.SH,20201208,,R
3,600891.SH,20201208,,S
4,000558.SZ,20201208,,S
5,000893.SZ,20201208,,S
6,002080.SZ,20201208,,S
7,300596.SZ,20201208,,S
8,600176.SH,20201208,,S
9,600634.SH,20201208,,S
10,600877.SH,20201208,,S
11,600882.SH,20201208,,S
12,603025.SH,20201208,,R
13,003022.SZ,20201208,09:30-10:00,S
14,605376.SH,20201208,09:30-10:00,S
15,834765.BJ,20201208,,S
16,430090.BJ,20201208,,S
17,430510.BJ,20201208,,S
18,830832.BJ,20201208,,S
19,831039.BJ,20201208,,S
20,831726.BJ,20201208,,S
21,831856.BJ,20201208,,S
22,832000.BJ,20201208,,S
23,832171.BJ,20201208,,S
24,832225.BJ,20201208,,S
25,832566.BJ,20201208,,S
26,832735.BJ,20201208,,S
27,832885.BJ,20201208,,S
28,833427.BJ,20201208,,S
29,833509.BJ,20201208,,S
30,833873.BJ,20201208,,S
31,834599.BJ,20201208,,S
32,835174.BJ,20201208,,S
33,836077.BJ,20201208,,S
34,836239.BJ,20201208,,S
35,836675.BJ,20201208,,S
36,836826.BJ,20201208,,S
37,837092.BJ,20201208,,S
38,837212.BJ,20201208,,S
39,837344.BJ,20201208,,S
40,838275.BJ,20201208,,S
41,839680.BJ,20201208,,S
42,839946.BJ,20201208,,S
43,871553.BJ,20201208,,S
44,835670.BJ,20201208,,R
45,832491.BJ,20201208,,S
46,836957.BJ,20201208,,S
47,832802.BJ,20201208,,S
48,839792.BJ,20201208,,S
49,839719.BJ,20201208,,S
