,ts_code,trade_date,suspend_timing,suspend_type
0,600755.SH,20201203,,R
1,601968.SH,20201203,,R
2,600891.SH,20201203,,S
3,000558.SZ,20201203,,S
4,000893.SZ,20201203,,S
5,002080.SZ,20201203,,S
6,002619.SZ,20201203,,S
7,600176.SH,20201203,,S
8,600634.SH,20201203,,S
9,600877.SH,20201203,,S
10,603025.SH,20201203,,S
11,605258.SH,20201203,09:30-10:00,S
12,834765.BJ,20201203,,S
13,430090.BJ,20201203,,S
14,430510.BJ,20201203,,S
15,830832.BJ,20201203,,S
16,831039.BJ,20201203,,S
17,831726.BJ,20201203,,S
18,831856.BJ,20201203,,S
19,832000.BJ,20201203,,S
20,832171.BJ,20201203,,S
21,832225.BJ,20201203,,S
22,832566.BJ,20201203,,S
23,832735.BJ,20201203,,S
24,832885.BJ,20201203,,S
25,833427.BJ,20201203,,S
26,833509.BJ,20201203,,S
27,833873.BJ,20201203,,S
28,834599.BJ,20201203,,S
29,835174.BJ,20201203,,S
30,835670.BJ,20201203,,S
31,836077.BJ,20201203,,S
32,836239.BJ,20201203,,S
33,836675.BJ,20201203,,S
34,836826.BJ,20201203,,S
35,837092.BJ,20201203,,S
36,837212.BJ,20201203,,S
37,837344.BJ,20201203,,S
38,838275.BJ,20201203,,S
39,839680.BJ,20201203,,S
40,839946.BJ,20201203,,S
41,871553.BJ,20201203,,S
42,832491.BJ,20201203,,S
43,836957.BJ,20201203,,S
44,832802.BJ,20201203,,S
45,839792.BJ,20201203,,S
46,839719.BJ,20201203,,S
