,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200526,,S
1,000155.SZ,20200526,,S
2,000668.SZ,20200526,,S
3,002074.SZ,20200526,,S
4,002450.SZ,20200526,,S
5,002509.SZ,20200526,,S
6,002634.SZ,20200526,,S
7,300106.SZ,20200526,,S
8,600145.SH,20200526,,S
9,600226.SH,20200526,,S
10,600306.SH,20200526,,S
11,600589.SH,20200526,,S
12,600677.SH,20200526,,S
13,600701.SH,20200526,,S
14,600816.SH,20200526,,S
15,603006.SH,20200526,,S
16,603701.SH,20200526,,S
17,603919.SH,20200526,,S
18,300426.SZ,20200526,13:00-15:00,S
19,600891.SH,20200526,,S
20,430090.BJ,20200526,,S
21,430418.BJ,20200526,,S
22,430489.BJ,20200526,,S
23,830799.BJ,20200526,,S
24,830964.BJ,20200526,,S
25,831370.BJ,20200526,,S
26,831445.BJ,20200526,,S
27,831961.BJ,20200526,,S
28,832278.BJ,20200526,,S
29,832317.BJ,20200526,,S
30,833266.BJ,20200526,,S
31,833819.BJ,20200526,,S
32,833874.BJ,20200526,,S
33,833994.BJ,20200526,,S
34,834021.BJ,20200526,,S
35,834415.BJ,20200526,,S
36,834682.BJ,20200526,,S
37,835184.BJ,20200526,,S
38,835185.BJ,20200526,,S
39,836149.BJ,20200526,,S
40,836263.BJ,20200526,,S
41,838030.BJ,20200526,,S
42,838163.BJ,20200526,,S
43,839167.BJ,20200526,,S
44,839729.BJ,20200526,,S
45,836433.BJ,20200526,,S
46,430300.BJ,20200526,,S
47,834770.BJ,20200526,,S
48,835857.BJ,20200526,,S
49,839719.BJ,20200526,,S
