,ts_code,trade_date,suspend_timing,suspend_type
0,300211.SZ,20200529,,S
1,300666.SZ,20200529,,S
2,600074.SH,20200529,,S
3,000029.SZ,20200529,,S
4,000155.SZ,20200529,,S
5,000612.SZ,20200529,,S
6,000668.SZ,20200529,,S
7,000806.SZ,20200529,,S
8,002450.SZ,20200529,,S
9,002509.SZ,20200529,,S
10,002634.SZ,20200529,,S
11,300106.SZ,20200529,,S
12,300156.SZ,20200529,,S
13,300426.SZ,20200529,,S
14,600037.SH,20200529,,S
15,600145.SH,20200529,,S
16,600175.SH,20200529,,S
17,600226.SH,20200529,,S
18,600306.SH,20200529,,S
19,600589.SH,20200529,,S
20,600816.SH,20200529,,S
21,603701.SH,20200529,,S
22,000803.SZ,20200529,,R
23,002074.SZ,20200529,,R
24,600891.SH,20200529,,S
25,430090.BJ,20200529,,S
26,430418.BJ,20200529,,S
27,430489.BJ,20200529,,S
28,830799.BJ,20200529,,S
29,830964.BJ,20200529,,S
30,831010.BJ,20200529,,S
31,831370.BJ,20200529,,S
32,831445.BJ,20200529,,S
33,831961.BJ,20200529,,S
34,832278.BJ,20200529,,S
35,832317.BJ,20200529,,S
36,833266.BJ,20200529,,S
37,833819.BJ,20200529,,S
38,833874.BJ,20200529,,S
39,833994.BJ,20200529,,S
40,834021.BJ,20200529,,S
41,834415.BJ,20200529,,S
42,834682.BJ,20200529,,S
43,835184.BJ,20200529,,S
44,835185.BJ,20200529,,S
45,835368.BJ,20200529,,S
46,835640.BJ,20200529,,S
47,836149.BJ,20200529,,S
48,836263.BJ,20200529,,S
49,838030.BJ,20200529,,S
50,838163.BJ,20200529,,S
51,839167.BJ,20200529,,S
52,839729.BJ,20200529,,S
53,836433.BJ,20200529,,S
54,430300.BJ,20200529,,S
55,834770.BJ,20200529,,S
56,835857.BJ,20200529,,S
57,839719.BJ,20200529,,S
