,ts_code,trade_date,suspend_timing,suspend_type
0,600179.SH,20201204,,S
1,600891.SH,20201204,,S
2,000558.SZ,20201204,,S
3,000893.SZ,20201204,,S
4,002080.SZ,20201204,,S
5,002619.SZ,20201204,,S
6,600176.SH,20201204,,S
7,600634.SH,20201204,,S
8,600877.SH,20201204,,S
9,603025.SH,20201204,,S
10,003021.SZ,20201204,09:30-10:00,S
11,601686.SH,20201204,09:30-10:00,S
12,834765.BJ,20201204,,S
13,430090.BJ,20201204,,S
14,430510.BJ,20201204,,S
15,830832.BJ,20201204,,S
16,831039.BJ,20201204,,S
17,831726.BJ,20201204,,S
18,831856.BJ,20201204,,S
19,832000.BJ,20201204,,S
20,832171.BJ,20201204,,S
21,832225.BJ,20201204,,S
22,832566.BJ,20201204,,S
23,832735.BJ,20201204,,S
24,832885.BJ,20201204,,S
25,833427.BJ,20201204,,S
26,833509.BJ,20201204,,S
27,833873.BJ,20201204,,S
28,834599.BJ,20201204,,S
29,835174.BJ,20201204,,S
30,835670.BJ,20201204,,S
31,836077.BJ,20201204,,S
32,836239.BJ,20201204,,S
33,836675.BJ,20201204,,S
34,836826.BJ,20201204,,S
35,837092.BJ,20201204,,S
36,837212.BJ,20201204,,S
37,837344.BJ,20201204,,S
38,838275.BJ,20201204,,S
39,839680.BJ,20201204,,S
40,839946.BJ,20201204,,S
41,871553.BJ,20201204,,S
42,832491.BJ,20201204,,S
43,836957.BJ,20201204,,S
44,832802.BJ,20201204,,S
45,839792.BJ,20201204,,S
46,839719.BJ,20201204,,S
