,ts_code,trade_date,suspend_timing,suspend_type
0,600182.SH,20200708,,S
1,600069.SH,20200708,,S
2,002254.SZ,20200708,,S
3,002290.SZ,20200708,,R
4,000029.SZ,20200708,,S
5,002045.SZ,20200708,,S
6,002359.SZ,20200708,,S
7,002450.SZ,20200708,,S
8,300090.SZ,20200708,,S
9,300156.SZ,20200708,,S
10,300561.SZ,20200708,,S
11,600267.SH,20200708,,S
12,600614.SH,20200708,,S
13,601599.SH,20200708,,S
14,603488.SH,20200708,,S
15,603922.SH,20200708,,S
16,002819.SZ,20200708,,R
17,600317.SH,20200708,,R
18,601880.SH,20200708,,R
19,300840.SZ,20200708,09:30-10:00,S
20,600891.SH,20200708,,S
21,430047.BJ,20200708,,S
22,430090.BJ,20200708,,S
23,430418.BJ,20200708,,S
24,430489.BJ,20200708,,S
25,430510.BJ,20200708,,S
26,830799.BJ,20200708,,S
27,830946.BJ,20200708,,S
28,830964.BJ,20200708,,S
29,831010.BJ,20200708,,S
30,831370.BJ,20200708,,S
31,831445.BJ,20200708,,S
32,831856.BJ,20200708,,S
33,831961.BJ,20200708,,S
34,832000.BJ,20200708,,S
35,832278.BJ,20200708,,S
36,832317.BJ,20200708,,S
37,832566.BJ,20200708,,S
38,833266.BJ,20200708,,S
39,833819.BJ,20200708,,S
40,833874.BJ,20200708,,S
41,833994.BJ,20200708,,S
42,834021.BJ,20200708,,S
43,834415.BJ,20200708,,S
44,834475.BJ,20200708,,S
45,834682.BJ,20200708,,S
46,835184.BJ,20200708,,S
47,835185.BJ,20200708,,S
48,835368.BJ,20200708,,S
49,835508.BJ,20200708,,S
50,835640.BJ,20200708,,S
51,835670.BJ,20200708,,S
52,836149.BJ,20200708,,S
53,836263.BJ,20200708,,S
54,836675.BJ,20200708,,S
55,837242.BJ,20200708,,S
56,838030.BJ,20200708,,S
57,838163.BJ,20200708,,S
58,838275.BJ,20200708,,S
59,839167.BJ,20200708,,S
60,839729.BJ,20200708,,S
61,839946.BJ,20200708,,S
62,871396.BJ,20200708,,S
63,430198.BJ,20200708,,S
64,836433.BJ,20200708,,S
65,832491.BJ,20200708,,S
66,831152.BJ,20200708,,S
67,831087.BJ,20200708,,S
68,832802.BJ,20200708,,S
69,834770.BJ,20200708,,S
70,835857.BJ,20200708,,S
71,830779.BJ,20200708,,S
