,ts_code,trade_date,suspend_timing,suspend_type
0,600486.SH,20201109,,R
1,000595.SZ,20201109,,S
2,002816.SZ,20201109,,R
3,000029.SZ,20201109,,R
4,300569.SZ,20201109,,R
5,603333.SH,20201109,,R
6,688189.SH,20201109,,R
7,300442.SZ,20201109,,S
8,603007.SH,20201109,,S
9,688529.SH,20201109,13:17-13:27,S
10,600891.SH,20201109,,S
11,834765.BJ,20201109,,S
12,430047.BJ,20201109,,S
13,430090.BJ,20201109,,S
14,430510.BJ,20201109,,S
15,830832.BJ,20201109,,S
16,831305.BJ,20201109,,S
17,831726.BJ,20201109,,S
18,831856.BJ,20201109,,S
19,832000.BJ,20201109,,S
20,832225.BJ,20201109,,S
21,832566.BJ,20201109,,S
22,832735.BJ,20201109,,S
23,833427.BJ,20201109,,S
24,833509.BJ,20201109,,S
25,834599.BJ,20201109,,S
26,835174.BJ,20201109,,S
27,835670.BJ,20201109,,S
28,836077.BJ,20201109,,S
29,836239.BJ,20201109,,S
30,836675.BJ,20201109,,S
31,836826.BJ,20201109,,S
32,837212.BJ,20201109,,S
33,837344.BJ,20201109,,S
34,838030.BJ,20201109,,S
35,838275.BJ,20201109,,S
36,839946.BJ,20201109,,S
37,871396.BJ,20201109,,S
38,871553.BJ,20201109,,S
39,830839.BJ,20201109,,R
40,832491.BJ,20201109,,S
41,832802.BJ,20201109,,S
42,839792.BJ,20201109,,S
43,839719.BJ,20201109,,S
