,ts_code,trade_date,suspend_timing,suspend_type
0,603633.SH,20200721,,R
1,603269.SH,20200721,,S
2,300422.SZ,20200721,,S
3,300645.SZ,20200721,,R
4,000010.SZ,20200721,,S
5,000029.SZ,20200721,,S
6,002270.SZ,20200721,,S
7,002319.SZ,20200721,,S
8,002691.SZ,20200721,,S
9,600460.SH,20200721,,S
10,600526.SH,20200721,,S
11,600606.SH,20200721,,S
12,600673.SH,20200721,,S
13,600267.SH,20200721,,R
14,603922.SH,20200721,,R
15,688256.SH,20200721,13:18-13:28,S
16,600891.SH,20200721,,S
17,430047.BJ,20200721,,S
18,430090.BJ,20200721,,S
19,430418.BJ,20200721,,S
20,430489.BJ,20200721,,S
21,430510.BJ,20200721,,S
22,830799.BJ,20200721,,S
23,830839.BJ,20200721,,S
24,830946.BJ,20200721,,S
25,830964.BJ,20200721,,S
26,831010.BJ,20200721,,S
27,831370.BJ,20200721,,S
28,831445.BJ,20200721,,S
29,831856.BJ,20200721,,S
30,831961.BJ,20200721,,S
31,832000.BJ,20200721,,S
32,832278.BJ,20200721,,S
33,832317.BJ,20200721,,S
34,832566.BJ,20200721,,S
35,833266.BJ,20200721,,S
36,833819.BJ,20200721,,S
37,833874.BJ,20200721,,S
38,833994.BJ,20200721,,S
39,834021.BJ,20200721,,S
40,834415.BJ,20200721,,S
41,834475.BJ,20200721,,S
42,834682.BJ,20200721,,S
43,835184.BJ,20200721,,S
44,835185.BJ,20200721,,S
45,835368.BJ,20200721,,S
46,835508.BJ,20200721,,S
47,835640.BJ,20200721,,S
48,835670.BJ,20200721,,S
49,836149.BJ,20200721,,S
50,836263.BJ,20200721,,S
51,836675.BJ,20200721,,S
52,837242.BJ,20200721,,S
53,838030.BJ,20200721,,S
54,838163.BJ,20200721,,S
55,838275.BJ,20200721,,S
56,839167.BJ,20200721,,S
57,839729.BJ,20200721,,S
58,839946.BJ,20200721,,S
59,871396.BJ,20200721,,S
60,430198.BJ,20200721,,S
61,836433.BJ,20200721,,S
62,832491.BJ,20200721,,S
63,831152.BJ,20200721,,S
64,831087.BJ,20200721,,S
65,834770.BJ,20200721,,S
66,835857.BJ,20200721,,S
67,839719.BJ,20200721,,S
68,830779.BJ,20200721,,S
