,ts_code,trade_date,suspend_timing,suspend_type
0,600175.SH,20200528,,S
1,000803.SZ,20200528,,S
2,600217.SH,20200528,,R
3,603919.SH,20200528,,R
4,600074.SH,20200528,,S
5,002254.SZ,20200528,,R
6,000029.SZ,20200528,,S
7,000155.SZ,20200528,,S
8,000612.SZ,20200528,,S
9,000668.SZ,20200528,,S
10,002074.SZ,20200528,,S
11,002450.SZ,20200528,,S
12,002509.SZ,20200528,,S
13,002634.SZ,20200528,,S
14,300106.SZ,20200528,,S
15,300156.SZ,20200528,,S
16,300426.SZ,20200528,,S
17,600037.SH,20200528,,S
18,600145.SH,20200528,,S
19,600226.SH,20200528,,S
20,600306.SH,20200528,,S
21,600589.SH,20200528,,S
22,600677.SH,20200528,,S
23,600701.SH,20200528,,S
24,600816.SH,20200528,,S
25,603701.SH,20200528,,S
26,603006.SH,20200528,,R
27,605168.SH,20200528,09:30-10:00,S
28,600891.SH,20200528,,S
29,430090.BJ,20200528,,S
30,430418.BJ,20200528,,S
31,430489.BJ,20200528,,S
32,830799.BJ,20200528,,S
33,830964.BJ,20200528,,S
34,831010.BJ,20200528,,S
35,831370.BJ,20200528,,S
36,831445.BJ,20200528,,S
37,831961.BJ,20200528,,S
38,832278.BJ,20200528,,S
39,832317.BJ,20200528,,S
40,833266.BJ,20200528,,S
41,833819.BJ,20200528,,S
42,833874.BJ,20200528,,S
43,833994.BJ,20200528,,S
44,834021.BJ,20200528,,S
45,834415.BJ,20200528,,S
46,834682.BJ,20200528,,S
47,835184.BJ,20200528,,S
48,835185.BJ,20200528,,S
49,835368.BJ,20200528,,S
50,835640.BJ,20200528,,S
51,836149.BJ,20200528,,S
52,836263.BJ,20200528,,S
53,838030.BJ,20200528,,S
54,838163.BJ,20200528,,S
55,839167.BJ,20200528,,S
56,839729.BJ,20200528,,S
57,836433.BJ,20200528,,S
58,430300.BJ,20200528,,S
59,834770.BJ,20200528,,S
60,835857.BJ,20200528,,S
61,839719.BJ,20200528,,S
