,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200109,,S
1,000032.SZ,20200109,,S
2,000750.SZ,20200109,,S
3,002450.SZ,20200109,,S
4,002761.SZ,20200109,,S
5,300812.SZ,20200109,09:30-10:00,S
6,600145.SH,20200109,,S
7,600215.SH,20200109,,S
8,600248.SH,20200109,,S
9,600319.SH,20200109,,S
10,600419.SH,20200109,,S
11,600679.SH,20200109,,S
12,600817.SH,20200109,,S
13,830832.BJ,20200109,,S
14,430564.BJ,20200109,,S
15,834770.BJ,20200109,,S
16,835857.BJ,20200109,,S
17,833394.BJ,20200109,,S
18,832651.BJ,20200109,,S
