,ts_code,trade_date,suspend_timing,suspend_type
0,600919.SH,20201217,,R
1,600891.SH,20201217,,S
2,002168.SZ,20201217,,S
3,300506.SZ,20201217,,S
4,300596.SZ,20201217,,S
5,603021.SH,20201217,,S
6,603110.SH,20201217,,S
7,834765.BJ,20201217,,S
8,430090.BJ,20201217,,S
9,430510.BJ,20201217,,S
10,830832.BJ,20201217,,S
11,831039.BJ,20201217,,S
12,831305.BJ,20201217,,S
13,831726.BJ,20201217,,S
14,831768.BJ,20201217,,S
15,831856.BJ,20201217,,S
16,832000.BJ,20201217,,S
17,832171.BJ,20201217,,S
18,832225.BJ,20201217,,S
19,832566.BJ,20201217,,S
20,832735.BJ,20201217,,S
21,832885.BJ,20201217,,S
22,833427.BJ,20201217,,S
23,833509.BJ,20201217,,S
24,833873.BJ,20201217,,S
25,834599.BJ,20201217,,S
26,835174.BJ,20201217,,S
27,836077.BJ,20201217,,S
28,836239.BJ,20201217,,S
29,836675.BJ,20201217,,S
30,836826.BJ,20201217,,S
31,837092.BJ,20201217,,S
32,837212.BJ,20201217,,S
33,837344.BJ,20201217,,S
34,838275.BJ,20201217,,S
35,838924.BJ,20201217,,S
36,839680.BJ,20201217,,S
37,839946.BJ,20201217,,S
38,871553.BJ,20201217,,S
39,872925.BJ,20201217,,S
40,832491.BJ,20201217,,S
41,836957.BJ,20201217,,S
42,832802.BJ,20201217,,S
43,839792.BJ,20201217,,S
44,839719.BJ,20201217,,S
