,ts_code,trade_date,suspend_timing,suspend_type
0,600039.SH,20200408,,R
1,300334.SZ,20200408,,S
2,000029.SZ,20200408,,S
3,000678.SZ,20200408,,S
4,002450.SZ,20200408,,S
5,300164.SZ,20200408,,S
6,300419.SZ,20200408,,S
7,600145.SH,20200408,,S
8,600186.SH,20200408,,S
9,600234.SH,20200408,,S
10,600812.SH,20200408,,S
11,600816.SH,20200408,,S
12,603032.SH,20200408,,S
13,000615.SZ,20200408,,R
14,002979.SZ,20200408,09:30-10:00,S
15,600891.SH,20200408,,S
16,838227.BJ,20200408,,S
17,834770.BJ,20200408,,S
18,835857.BJ,20200408,,S
19,833394.BJ,20200408,,S
20,832651.BJ,20200408,,S
