,ts_code,trade_date,suspend_timing,suspend_type
0,002788.SZ,20200911,,S
1,002512.SZ,20200911,,S
2,600079.SH,20200911,,R
3,000029.SZ,20200911,,S
4,000727.SZ,20200911,,S
5,000818.SZ,20200911,,S
6,000959.SZ,20200911,,S
7,002089.SZ,20200911,,S
8,002819.SZ,20200911,,S
9,300064.SZ,20200911,,S
10,300128.SZ,20200911,,S
11,300299.SZ,20200911,,S
12,300301.SZ,20200911,,S
13,300313.SZ,20200911,,S
14,300405.SZ,20200911,,S
15,300665.SZ,20200911,,S
16,600433.SH,20200911,,S
17,300073.SZ,20200911,,R
18,002984.SZ,20200911,09:30-10:00,S
19,605009.SH,20200911,,S
20,605358.SH,20200911,,S
21,300882.SZ,20200911,13:26-13:36,S
22,300883.SZ,20200911,13:26-13:36,S
23,300885.SZ,20200911,13:28-13:38,S
24,600891.SH,20200911,,S
25,430047.BJ,20200911,,S
26,430090.BJ,20200911,,S
27,430510.BJ,20200911,,S
28,830839.BJ,20200911,,S
29,831856.BJ,20200911,,S
30,832000.BJ,20200911,,S
31,832225.BJ,20200911,,S
32,832566.BJ,20200911,,S
33,833427.BJ,20200911,,S
34,833509.BJ,20200911,,S
35,835670.BJ,20200911,,S
36,836675.BJ,20200911,,S
37,836826.BJ,20200911,,S
38,838030.BJ,20200911,,S
39,838275.BJ,20200911,,S
40,839946.BJ,20200911,,S
41,871396.BJ,20200911,,S
42,832491.BJ,20200911,,S
43,831152.BJ,20200911,,S
44,831087.BJ,20200911,,S
45,834770.BJ,20200911,,S
46,839719.BJ,20200911,,S
