,ts_code,trade_date,suspend_timing,suspend_type
0,000977.SZ,20200318,,S
1,601162.SH,20200318,,S
2,601555.SH,20200318,,S
3,600890.SH,20200318,,S
4,603002.SH,20200318,,R
5,000029.SZ,20200318,,S
6,002308.SZ,20200318,,S
7,002450.SZ,20200318,,S
8,300256.SZ,20200318,,S
9,300295.SZ,20200318,,S
10,300592.SZ,20200318,,S
11,600145.SH,20200318,,S
12,600228.SH,20200318,,S
13,600310.SH,20200318,,S
14,600745.SH,20200318,,S
15,600766.SH,20200318,,S
16,603399.SH,20200318,,S
17,600891.SH,20200318,,S
18,834770.BJ,20200318,,S
19,835857.BJ,20200318,,S
20,833394.BJ,20200318,,S
21,832651.BJ,20200318,,S
