,ts_code,trade_date,suspend_timing,suspend_type
0,600365.SH,20200825,,R
1,601777.SH,20200825,,R
2,000029.SZ,20200825,,S
3,000039.SZ,20200825,,S
4,002066.SZ,20200825,,S
5,002531.SZ,20200825,,S
6,300270.SZ,20200825,,S
7,600069.SH,20200825,,S
8,600301.SH,20200825,,S
9,600518.SH,20200825,,S
10,600983.SH,20200825,,S
11,601717.SH,20200825,,S
12,000755.SZ,20200825,,R
13,002288.SZ,20200825,,R
14,300396.SZ,20200825,,R
15,300869.SZ,20200825,09:39-09:49,S
16,300876.SZ,20200825,09:42-09:52,S
17,605123.SH,20200825,09:30-10:00,S
18,605255.SH,20200825,09:30-10:00,S
19,300863.SZ,20200825,10:59-11:09,S
20,300867.SZ,20200825,10:49-10:59,S
21,300873.SZ,20200825,13:44-13:54,S
22,300877.SZ,20200825,13:28-13:38,S
23,300878.SZ,20200825,13:41-13:51,S
24,300862.SZ,20200825,14:17-14:27,S
25,300868.SZ,20200825,14:21-14:31,S
26,300871.SZ,20200825,13:55-14:05,S
27,300872.SZ,20200825,14:15-14:25,S
28,600891.SH,20200825,,S
29,430047.BJ,20200825,,S
30,430090.BJ,20200825,,S
31,430510.BJ,20200825,,S
32,830839.BJ,20200825,,S
33,831856.BJ,20200825,,S
34,832000.BJ,20200825,,S
35,832566.BJ,20200825,,S
36,835670.BJ,20200825,,S
37,836675.BJ,20200825,,S
38,836826.BJ,20200825,,S
39,838030.BJ,20200825,,S
40,838275.BJ,20200825,,S
41,839946.BJ,20200825,,S
42,871396.BJ,20200825,,S
43,832491.BJ,20200825,,S
44,831152.BJ,20200825,,S
45,831087.BJ,20200825,,S
46,834770.BJ,20200825,,S
47,839719.BJ,20200825,,S
