,ts_code,trade_date,suspend_timing,suspend_type
0,002788.SZ,20200916,,S
1,002512.SZ,20200916,,S
2,000156.SZ,20200916,,S
3,603023.SH,20200916,,R
4,600310.SH,20200916,,S
5,000029.SZ,20200916,,S
6,000737.SZ,20200916,,S
7,000818.SZ,20200916,,S
8,000959.SZ,20200916,,S
9,002569.SZ,20200916,,S
10,002819.SZ,20200916,,S
11,300064.SZ,20200916,,S
12,300128.SZ,20200916,,S
13,300301.SZ,20200916,,S
14,300313.SZ,20200916,,S
15,600433.SH,20200916,,S
16,000727.SZ,20200916,,R
17,300299.SZ,20200916,,R
18,605369.SH,20200916,09:30-10:00,S
19,600891.SH,20200916,,S
20,430047.BJ,20200916,,S
21,430090.BJ,20200916,,S
22,430510.BJ,20200916,,S
23,830839.BJ,20200916,,S
24,831856.BJ,20200916,,S
25,832000.BJ,20200916,,S
26,832225.BJ,20200916,,S
27,832566.BJ,20200916,,S
28,833427.BJ,20200916,,S
29,833509.BJ,20200916,,S
30,835670.BJ,20200916,,S
31,836675.BJ,20200916,,S
32,836826.BJ,20200916,,S
33,837344.BJ,20200916,,S
34,838030.BJ,20200916,,S
35,838275.BJ,20200916,,S
36,839946.BJ,20200916,,S
37,871396.BJ,20200916,,S
38,832491.BJ,20200916,,S
39,831152.BJ,20200916,,S
40,831087.BJ,20200916,,S
41,834770.BJ,20200916,,S
42,839719.BJ,20200916,,S
