,ts_code,trade_date,suspend_timing,suspend_type
0,002005.SZ,20201102,,R
1,002684.SZ,20201102,,R
2,600486.SH,20201102,,S
3,600970.SH,20201102,,R
4,000029.SZ,20201102,,S
5,002175.SZ,20201102,,S
6,002766.SZ,20201102,,S
7,002816.SZ,20201102,,S
8,300442.SZ,20201102,,S
9,300569.SZ,20201102,,S
10,603333.SH,20201102,,S
11,688189.SH,20201102,,S
12,601995.SH,20201102,09:30-10:00,S
13,600891.SH,20201102,,S
14,834765.BJ,20201102,,S
15,430047.BJ,20201102,,S
16,430090.BJ,20201102,,S
17,430510.BJ,20201102,,S
18,830832.BJ,20201102,,S
19,830839.BJ,20201102,,S
20,831305.BJ,20201102,,S
21,831726.BJ,20201102,,S
22,831856.BJ,20201102,,S
23,832000.BJ,20201102,,S
24,832225.BJ,20201102,,S
25,832566.BJ,20201102,,S
26,832735.BJ,20201102,,S
27,833427.BJ,20201102,,S
28,833509.BJ,20201102,,S
29,834599.BJ,20201102,,S
30,835174.BJ,20201102,,S
31,835670.BJ,20201102,,S
32,836077.BJ,20201102,,S
33,836239.BJ,20201102,,S
34,836675.BJ,20201102,,S
35,836826.BJ,20201102,,S
36,837212.BJ,20201102,,S
37,837344.BJ,20201102,,S
38,838030.BJ,20201102,,S
39,838275.BJ,20201102,,S
40,839946.BJ,20201102,,S
41,871396.BJ,20201102,,S
42,871553.BJ,20201102,,S
43,832491.BJ,20201102,,S
44,839792.BJ,20201102,,S
45,839719.BJ,20201102,,S
