,ts_code,trade_date,suspend_timing,suspend_type
0,600999.SH,20200714,,S
1,002254.SZ,20200714,,R
2,603633.SH,20200714,,S
3,600460.SH,20200714,,S
4,000029.SZ,20200714,,S
5,002245.SZ,20200714,,S
6,002270.SZ,20200714,,S
7,002691.SZ,20200714,,S
8,300645.SZ,20200714,,S
9,600267.SH,20200714,,S
10,600614.SH,20200714,,S
11,603922.SH,20200714,,S
12,002045.SZ,20200714,,R
13,300090.SZ,20200714,,R
14,300156.SZ,20200714,,R
15,600891.SH,20200714,,S
16,430047.BJ,20200714,,S
17,430090.BJ,20200714,,S
18,430418.BJ,20200714,,S
19,430489.BJ,20200714,,S
20,430510.BJ,20200714,,S
21,830799.BJ,20200714,,S
22,830946.BJ,20200714,,S
23,830964.BJ,20200714,,S
24,831010.BJ,20200714,,S
25,831370.BJ,20200714,,S
26,831445.BJ,20200714,,S
27,831856.BJ,20200714,,S
28,831961.BJ,20200714,,S
29,832000.BJ,20200714,,S
30,832278.BJ,20200714,,S
31,832317.BJ,20200714,,S
32,832566.BJ,20200714,,S
33,833266.BJ,20200714,,S
34,833819.BJ,20200714,,S
35,833874.BJ,20200714,,S
36,833994.BJ,20200714,,S
37,834021.BJ,20200714,,S
38,834415.BJ,20200714,,S
39,834475.BJ,20200714,,S
40,834682.BJ,20200714,,S
41,835184.BJ,20200714,,S
42,835185.BJ,20200714,,S
43,835368.BJ,20200714,,S
44,835508.BJ,20200714,,S
45,835640.BJ,20200714,,S
46,835670.BJ,20200714,,S
47,836149.BJ,20200714,,S
48,836263.BJ,20200714,,S
49,836675.BJ,20200714,,S
50,837242.BJ,20200714,,S
51,838030.BJ,20200714,,S
52,838163.BJ,20200714,,S
53,838275.BJ,20200714,,S
54,839167.BJ,20200714,,S
55,839729.BJ,20200714,,S
56,839946.BJ,20200714,,S
57,871396.BJ,20200714,,S
58,430198.BJ,20200714,,S
59,836433.BJ,20200714,,S
60,832491.BJ,20200714,,S
61,831152.BJ,20200714,,S
62,831087.BJ,20200714,,S
63,832802.BJ,20200714,,S
64,834770.BJ,20200714,,S
65,835857.BJ,20200714,,S
66,839719.BJ,20200714,,S
67,830779.BJ,20200714,,S
