,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200115,,S
1,000032.SZ,20200115,,S
2,000803.SZ,20200115,,S
3,002450.SZ,20200115,,S
4,002645.SZ,20200115,,S
5,002761.SZ,20200115,,S
6,002902.SZ,20200115,,S
7,300397.SZ,20200115,,S
8,300571.SZ,20200115,,S
9,600075.SH,20200115,,S
10,600145.SH,20200115,,S
11,600215.SH,20200115,,S
12,600248.SH,20200115,,S
13,600679.SH,20200115,,S
14,600817.SH,20200115,,S
15,603551.SH,20200115,09:30-10:00,S
16,601258.SH,20200115,,R
17,830832.BJ,20200115,,S
18,430564.BJ,20200115,,S
19,834770.BJ,20200115,,S
20,835857.BJ,20200115,,S
21,833394.BJ,20200115,,S
22,832651.BJ,20200115,,S
