,ts_code,trade_date,suspend_timing,suspend_type
0,600396.SH,20200413,,R
1,000029.SZ,20200413,,S
2,000678.SZ,20200413,,S
3,002079.SZ,20200413,,S
4,002450.SZ,20200413,,S
5,300164.SZ,20200413,,S
6,300197.SZ,20200413,,S
7,300334.SZ,20200413,,S
8,300419.SZ,20200413,,S
9,600145.SH,20200413,,S
10,600209.SH,20200413,,S
11,600812.SH,20200413,,S
12,600816.SH,20200413,,S
13,603032.SH,20200413,,S
14,002333.SZ,20200413,,S
15,600891.SH,20200413,,S
16,838227.BJ,20200413,,S
17,832023.BJ,20200413,,S
18,834770.BJ,20200413,,S
19,835857.BJ,20200413,,S
20,833394.BJ,20200413,,S
21,832651.BJ,20200413,,S
