,ts_code,trade_date,suspend_timing,suspend_type
0,600157.SH,20201228,,S
1,002445.SZ,20201228,,R
2,603903.SH,20201228,,S
3,600267.SH,20201228,,R
4,600891.SH,20201228,,S
5,002115.SZ,20201228,,S
6,002781.SZ,20201228,,S
7,300011.SZ,20201228,,S
8,300065.SZ,20201228,,S
9,300200.SZ,20201228,,S
10,300506.SZ,20201228,,S
11,600086.SH,20201228,,S
12,600687.SH,20201228,,S
13,600841.SH,20201228,,S
14,603021.SH,20201228,,S
15,003028.SZ,20201228,09:30-10:00,S
16,605377.SH,20201228,09:30-10:00,S
17,834765.BJ,20201228,,S
18,430090.BJ,20201228,,S
19,830832.BJ,20201228,,S
20,831039.BJ,20201228,,S
21,831305.BJ,20201228,,S
22,831726.BJ,20201228,,S
23,831768.BJ,20201228,,S
24,832171.BJ,20201228,,S
25,832225.BJ,20201228,,S
26,832566.BJ,20201228,,S
27,832735.BJ,20201228,,S
28,832885.BJ,20201228,,S
29,833427.BJ,20201228,,S
30,833509.BJ,20201228,,S
31,833873.BJ,20201228,,S
32,834599.BJ,20201228,,S
33,835174.BJ,20201228,,S
34,835305.BJ,20201228,,S
35,836077.BJ,20201228,,S
36,836239.BJ,20201228,,S
37,836826.BJ,20201228,,S
38,836892.BJ,20201228,,S
39,837092.BJ,20201228,,S
40,837212.BJ,20201228,,S
41,837344.BJ,20201228,,S
42,838275.BJ,20201228,,S
43,838924.BJ,20201228,,S
44,839680.BJ,20201228,,S
45,839946.BJ,20201228,,S
46,871553.BJ,20201228,,S
47,871642.BJ,20201228,,S
48,872925.BJ,20201228,,S
49,430510.BJ,20201228,,R
50,836675.BJ,20201228,,R
51,832491.BJ,20201228,,S
52,836957.BJ,20201228,,S
53,832802.BJ,20201228,,S
54,839792.BJ,20201228,,S
55,839719.BJ,20201228,,S
