,ts_code,trade_date,suspend_timing,suspend_type
0,600919.SH,20201210,,S
1,000981.SZ,20201210,,S
2,600891.SH,20201210,,S
3,000558.SZ,20201210,,S
4,002080.SZ,20201210,,S
5,300596.SZ,20201210,,S
6,600176.SH,20201210,,S
7,600877.SH,20201210,,S
8,600882.SH,20201210,,S
9,834765.BJ,20201210,,S
10,430090.BJ,20201210,,S
11,430510.BJ,20201210,,S
12,830832.BJ,20201210,,S
13,831039.BJ,20201210,,S
14,831726.BJ,20201210,,S
15,831768.BJ,20201210,,S
16,831856.BJ,20201210,,S
17,832000.BJ,20201210,,S
18,832171.BJ,20201210,,S
19,832225.BJ,20201210,,S
20,832566.BJ,20201210,,S
21,832735.BJ,20201210,,S
22,832885.BJ,20201210,,S
23,833427.BJ,20201210,,S
24,833509.BJ,20201210,,S
25,833873.BJ,20201210,,S
26,834599.BJ,20201210,,S
27,835174.BJ,20201210,,S
28,836077.BJ,20201210,,S
29,836239.BJ,20201210,,S
30,836675.BJ,20201210,,S
31,836826.BJ,20201210,,S
32,837092.BJ,20201210,,S
33,837212.BJ,20201210,,S
34,837344.BJ,20201210,,S
35,838275.BJ,20201210,,S
36,838924.BJ,20201210,,S
37,839680.BJ,20201210,,S
38,839946.BJ,20201210,,S
39,871553.BJ,20201210,,S
40,832491.BJ,20201210,,S
41,836957.BJ,20201210,,S
42,832802.BJ,20201210,,S
43,839792.BJ,20201210,,S
44,839719.BJ,20201210,,S
