,ts_code,trade_date,suspend_timing,suspend_type
0,600891.SH,20201230,,S
1,002115.SZ,20201230,,S
2,002781.SZ,20201230,,S
3,002857.SZ,20201230,,S
4,300422.SZ,20201230,,S
5,600086.SH,20201230,,S
6,600687.SH,20201230,,S
7,600841.SH,20201230,,S
8,603903.SH,20201230,,R
9,300182.SZ,20201230,,S
10,300925.SZ,20201230,13:44-13:54,S
11,688063.SH,20201230,14:10-14:20,S
12,688618.SH,20201230,"14:02-14:12,14:13-14:23",S
13,834765.BJ,20201230,,S
14,430090.BJ,20201230,,S
15,830832.BJ,20201230,,S
16,831039.BJ,20201230,,S
17,831305.BJ,20201230,,S
18,831726.BJ,20201230,,S
19,831768.BJ,20201230,,S
20,832171.BJ,20201230,,S
21,832225.BJ,20201230,,S
22,832566.BJ,20201230,,S
23,832735.BJ,20201230,,S
24,832885.BJ,20201230,,S
25,833427.BJ,20201230,,S
26,833509.BJ,20201230,,S
27,833873.BJ,20201230,,S
28,834599.BJ,20201230,,S
29,835174.BJ,20201230,,S
30,835305.BJ,20201230,,S
31,836077.BJ,20201230,,S
32,836239.BJ,20201230,,S
33,836826.BJ,20201230,,S
34,836892.BJ,20201230,,S
35,837092.BJ,20201230,,S
36,837212.BJ,20201230,,S
37,837344.BJ,20201230,,S
38,838275.BJ,20201230,,S
39,838924.BJ,20201230,,S
40,839680.BJ,20201230,,S
41,839946.BJ,20201230,,S
42,871553.BJ,20201230,,S
43,871642.BJ,20201230,,S
44,872925.BJ,20201230,,S
45,832491.BJ,20201230,,S
46,836957.BJ,20201230,,S
47,832802.BJ,20201230,,S
48,839792.BJ,20201230,,S
49,839719.BJ,20201230,,S
