,ts_code,trade_date,suspend_timing,suspend_type
0,002668.SZ,20201023,,S
1,601968.SH,20201023,,R
2,000029.SZ,20201023,,S
3,002319.SZ,20201023,,S
4,300645.SZ,20201023,,S
5,600068.SH,20201023,,S
6,600970.SH,20201023,,S
7,300393.SZ,20201023,,R
8,600891.SH,20201023,,S
9,834765.BJ,20201023,,S
10,430047.BJ,20201023,,S
11,430090.BJ,20201023,,S
12,430510.BJ,20201023,,S
13,830832.BJ,20201023,,S
14,830839.BJ,20201023,,S
15,831305.BJ,20201023,,S
16,831726.BJ,20201023,,S
17,831856.BJ,20201023,,S
18,832000.BJ,20201023,,S
19,832225.BJ,20201023,,S
20,832566.BJ,20201023,,S
21,833427.BJ,20201023,,S
22,833509.BJ,20201023,,S
23,834599.BJ,20201023,,S
24,835174.BJ,20201023,,S
25,835670.BJ,20201023,,S
26,836239.BJ,20201023,,S
27,836675.BJ,20201023,,S
28,836826.BJ,20201023,,S
29,837344.BJ,20201023,,S
30,838030.BJ,20201023,,S
31,838275.BJ,20201023,,S
32,839946.BJ,20201023,,S
33,871396.BJ,20201023,,S
34,832491.BJ,20201023,,S
35,831152.BJ,20201023,,S
36,839792.BJ,20201023,,S
37,839719.BJ,20201023,,S
