,ts_code,trade_date,suspend_timing,suspend_type
0,000595.SZ,20201116,,R
1,600248.SH,20201116,,R
2,603067.SH,20201116,,R
3,600917.SH,20201116,,S
4,000813.SZ,20201116,,S
5,300266.SZ,20201116,,S
6,600891.SH,20201116,,S
7,834765.BJ,20201116,,S
8,430047.BJ,20201116,,S
9,430090.BJ,20201116,,S
10,430510.BJ,20201116,,S
11,830832.BJ,20201116,,S
12,831305.BJ,20201116,,S
13,831726.BJ,20201116,,S
14,831856.BJ,20201116,,S
15,832000.BJ,20201116,,S
16,832225.BJ,20201116,,S
17,832566.BJ,20201116,,S
18,832735.BJ,20201116,,S
19,833427.BJ,20201116,,S
20,833509.BJ,20201116,,S
21,834599.BJ,20201116,,S
22,835174.BJ,20201116,,S
23,835670.BJ,20201116,,S
24,836077.BJ,20201116,,S
25,836239.BJ,20201116,,S
26,836675.BJ,20201116,,S
27,836826.BJ,20201116,,S
28,837212.BJ,20201116,,S
29,837344.BJ,20201116,,S
30,838030.BJ,20201116,,S
31,838275.BJ,20201116,,S
32,839946.BJ,20201116,,S
33,871396.BJ,20201116,,S
34,871553.BJ,20201116,,S
35,832491.BJ,20201116,,S
36,832802.BJ,20201116,,S
37,839792.BJ,20201116,,S
38,839719.BJ,20201116,,S
