,ts_code,trade_date,suspend_timing,suspend_type
0,000885.SZ,20200806,,S
1,600255.SH,20200806,,R
2,000029.SZ,20200806,,S
3,000877.SZ,20200806,,S
4,002226.SZ,20200806,,S
5,002342.SZ,20200806,,S
6,002685.SZ,20200806,,S
7,600518.SH,20200806,,S
8,600615.SH,20200806,,S
9,600860.SH,20200806,,S
10,603067.SH,20200806,,S
11,300859.SZ,20200806,09:30-10:00,S
12,600891.SH,20200806,,S
13,430047.BJ,20200806,,S
14,430090.BJ,20200806,,S
15,430510.BJ,20200806,,S
16,830839.BJ,20200806,,S
17,831856.BJ,20200806,,S
18,832000.BJ,20200806,,S
19,832566.BJ,20200806,,S
20,835670.BJ,20200806,,S
21,836675.BJ,20200806,,S
22,836826.BJ,20200806,,S
23,838030.BJ,20200806,,S
24,838275.BJ,20200806,,S
25,839946.BJ,20200806,,S
26,871396.BJ,20200806,,S
27,832491.BJ,20200806,,S
28,831152.BJ,20200806,,S
29,831087.BJ,20200806,,S
30,834770.BJ,20200806,,S
31,835857.BJ,20200806,,S
32,839719.BJ,20200806,,S
