,ts_code,trade_date,suspend_timing,suspend_type
0,002758.SZ,20200611,,S
1,600599.SH,20200611,,R
2,600727.SH,20200611,,R
3,600745.SH,20200611,,R
4,002021.SZ,20200611,,S
5,000029.SZ,20200611,,S
6,000504.SZ,20200611,,S
7,000760.SZ,20200611,,S
8,002187.SZ,20200611,,S
9,002220.SZ,20200611,,S
10,002305.SZ,20200611,,S
11,002450.SZ,20200611,,S
12,300090.SZ,20200611,,S
13,300156.SZ,20200611,,S
14,300525.SZ,20200611,,S
15,600069.SH,20200611,,S
16,600145.SH,20200611,,S
17,600175.SH,20200611,,S
18,600226.SH,20200611,,S
19,600238.SH,20200611,,S
20,600589.SH,20200611,,S
21,600824.SH,20200611,,S
22,600889.SH,20200611,,S
23,601969.SH,20200611,,S
24,603477.SH,20200611,,S
25,600891.SH,20200611,,S
26,430090.BJ,20200611,,S
27,430418.BJ,20200611,,S
28,430489.BJ,20200611,,S
29,830799.BJ,20200611,,S
30,830946.BJ,20200611,,S
31,830964.BJ,20200611,,S
32,831010.BJ,20200611,,S
33,831370.BJ,20200611,,S
34,831445.BJ,20200611,,S
35,831961.BJ,20200611,,S
36,832278.BJ,20200611,,S
37,832317.BJ,20200611,,S
38,833266.BJ,20200611,,S
39,833819.BJ,20200611,,S
40,833874.BJ,20200611,,S
41,833994.BJ,20200611,,S
42,834021.BJ,20200611,,S
43,834415.BJ,20200611,,S
44,834475.BJ,20200611,,S
45,834682.BJ,20200611,,S
46,835184.BJ,20200611,,S
47,835185.BJ,20200611,,S
48,835368.BJ,20200611,,S
49,835508.BJ,20200611,,S
50,835640.BJ,20200611,,S
51,835670.BJ,20200611,,S
52,836149.BJ,20200611,,S
53,836263.BJ,20200611,,S
54,837242.BJ,20200611,,S
55,838030.BJ,20200611,,S
56,838163.BJ,20200611,,S
57,838275.BJ,20200611,,S
58,839167.BJ,20200611,,S
59,839729.BJ,20200611,,S
60,430198.BJ,20200611,,S
61,836433.BJ,20200611,,S
62,834770.BJ,20200611,,S
63,835857.BJ,20200611,,S
64,839719.BJ,20200611,,S
