,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200930,,S
1,001896.SZ,20200930,,S
2,300050.SZ,20200930,,S
3,300071.SZ,20200930,,S
4,300294.SZ,20200930,,S
5,300526.SZ,20200930,,S
6,600109.SH,20200930,,S
7,600160.SH,20200930,,S
8,600766.SH,20200930,,S
9,601456.SH,20200930,,S
10,000737.SZ,20200930,,R
11,600547.SH,20200930,,S
12,003011.SZ,20200930,09:30-10:00,S
13,600891.SH,20200930,,S
14,834765.BJ,20200930,,S
15,430047.BJ,20200930,,S
16,430090.BJ,20200930,,S
17,430510.BJ,20200930,,S
18,830832.BJ,20200930,,S
19,830839.BJ,20200930,,S
20,831726.BJ,20200930,,S
21,831856.BJ,20200930,,S
22,832000.BJ,20200930,,S
23,832225.BJ,20200930,,S
24,832566.BJ,20200930,,S
25,833427.BJ,20200930,,S
26,833509.BJ,20200930,,S
27,834599.BJ,20200930,,S
28,835174.BJ,20200930,,S
29,835670.BJ,20200930,,S
30,836675.BJ,20200930,,S
31,836826.BJ,20200930,,S
32,837344.BJ,20200930,,S
33,838030.BJ,20200930,,S
34,838275.BJ,20200930,,S
35,839946.BJ,20200930,,S
36,871396.BJ,20200930,,S
37,832491.BJ,20200930,,S
38,831152.BJ,20200930,,S
39,831087.BJ,20200930,,S
40,839792.BJ,20200930,,S
41,839719.BJ,20200930,,S
