,ts_code,trade_date,suspend_timing,suspend_type
0,600008.SH,20200923,,S
1,001979.SZ,20200923,,S
2,000597.SZ,20200923,,S
3,000029.SZ,20200923,,S
4,000737.SZ,20200923,,S
5,000959.SZ,20200923,,S
6,002569.SZ,20200923,,S
7,300262.SZ,20200923,,S
8,600109.SH,20200923,,S
9,600160.SH,20200923,,S
10,600596.SH,20200923,,S
11,600766.SH,20200923,,S
12,601456.SH,20200923,,S
13,600433.SH,20200923,,R
14,003007.SZ,20200923,09:30-10:00,S
15,003008.SZ,20200923,09:30-10:00,S
16,600891.SH,20200923,,S
17,430047.BJ,20200923,,S
18,430090.BJ,20200923,,S
19,430510.BJ,20200923,,S
20,830839.BJ,20200923,,S
21,831856.BJ,20200923,,S
22,832000.BJ,20200923,,S
23,832225.BJ,20200923,,S
24,832566.BJ,20200923,,S
25,833427.BJ,20200923,,S
26,833509.BJ,20200923,,S
27,834599.BJ,20200923,,S
28,835670.BJ,20200923,,S
29,836675.BJ,20200923,,S
30,836826.BJ,20200923,,S
31,837344.BJ,20200923,,S
32,838030.BJ,20200923,,S
33,838275.BJ,20200923,,S
34,839946.BJ,20200923,,S
35,871396.BJ,20200923,,S
36,832491.BJ,20200923,,S
37,831152.BJ,20200923,,S
38,831087.BJ,20200923,,S
39,839792.BJ,20200923,,S
40,839719.BJ,20200923,,S
