,ts_code,trade_date,suspend_timing,suspend_type
0,002500.SZ,20200622,,S
1,600182.SH,20200622,,S
2,600175.SH,20200622,,S
3,002071.SZ,20200622,,R
4,600317.SH,20200622,,S
5,600738.SH,20200622,,S
6,601880.SH,20200622,,S
7,002305.SZ,20200622,,R
8,000868.SZ,20200622,,S
9,000906.SZ,20200622,,R
10,000927.SZ,20200622,,R
11,000029.SZ,20200622,,S
12,000760.SZ,20200622,,S
13,000981.SZ,20200622,,S
14,002220.SZ,20200622,,S
15,002450.SZ,20200622,,S
16,300090.SZ,20200622,,S
17,300156.SZ,20200622,,S
18,600069.SH,20200622,,S
19,600145.SH,20200622,,S
20,600226.SH,20200622,,S
21,600238.SH,20200622,,S
22,600589.SH,20200622,,S
23,300185.SZ,20200622,,S
24,600891.SH,20200622,,S
25,430090.BJ,20200622,,S
26,430418.BJ,20200622,,S
27,430489.BJ,20200622,,S
28,830799.BJ,20200622,,S
29,830946.BJ,20200622,,S
30,830964.BJ,20200622,,S
31,831010.BJ,20200622,,S
32,831370.BJ,20200622,,S
33,831445.BJ,20200622,,S
34,831961.BJ,20200622,,S
35,832000.BJ,20200622,,S
36,832278.BJ,20200622,,S
37,832317.BJ,20200622,,S
38,833266.BJ,20200622,,S
39,833819.BJ,20200622,,S
40,833874.BJ,20200622,,S
41,833994.BJ,20200622,,S
42,834021.BJ,20200622,,S
43,834415.BJ,20200622,,S
44,834475.BJ,20200622,,S
45,834682.BJ,20200622,,S
46,835184.BJ,20200622,,S
47,835185.BJ,20200622,,S
48,835368.BJ,20200622,,S
49,835508.BJ,20200622,,S
50,835640.BJ,20200622,,S
51,835670.BJ,20200622,,S
52,836149.BJ,20200622,,S
53,836263.BJ,20200622,,S
54,837242.BJ,20200622,,S
55,838030.BJ,20200622,,S
56,838163.BJ,20200622,,S
57,838275.BJ,20200622,,S
58,839167.BJ,20200622,,S
59,839729.BJ,20200622,,S
60,871396.BJ,20200622,,S
61,430198.BJ,20200622,,S
62,836433.BJ,20200622,,S
63,831087.BJ,20200622,,S
64,834770.BJ,20200622,,S
65,835857.BJ,20200622,,S
66,839719.BJ,20200622,,S
67,830779.BJ,20200622,,S
