,ts_code,trade_date,suspend_timing,suspend_type
0,002263.SZ,20200603,,R
1,002220.SZ,20200603,,S
2,000612.SZ,20200603,,R
3,000029.SZ,20200603,,S
4,000155.SZ,20200603,,S
5,000668.SZ,20200603,,S
6,001979.SZ,20200603,,S
7,002090.SZ,20200603,,S
8,002200.SZ,20200603,,S
9,002450.SZ,20200603,,S
10,002509.SZ,20200603,,S
11,300090.SZ,20200603,,S
12,300156.SZ,20200603,,S
13,300525.SZ,20200603,,S
14,600081.SH,20200603,,S
15,600145.SH,20200603,,S
16,600175.SH,20200603,,S
17,600226.SH,20200603,,S
18,600306.SH,20200603,,S
19,600589.SH,20200603,,S
20,600824.SH,20200603,,S
21,600889.SH,20200603,,S
22,601969.SH,20200603,,S
23,600918.SH,20200603,09:30-10:00,S
24,600891.SH,20200603,,S
25,430090.BJ,20200603,,S
26,430418.BJ,20200603,,S
27,430489.BJ,20200603,,S
28,830799.BJ,20200603,,S
29,830946.BJ,20200603,,S
30,830964.BJ,20200603,,S
31,831010.BJ,20200603,,S
32,831370.BJ,20200603,,S
33,831445.BJ,20200603,,S
34,831961.BJ,20200603,,S
35,832278.BJ,20200603,,S
36,832317.BJ,20200603,,S
37,833266.BJ,20200603,,S
38,833819.BJ,20200603,,S
39,833874.BJ,20200603,,S
40,833994.BJ,20200603,,S
41,834021.BJ,20200603,,S
42,834415.BJ,20200603,,S
43,834475.BJ,20200603,,S
44,834682.BJ,20200603,,S
45,835184.BJ,20200603,,S
46,835185.BJ,20200603,,S
47,835368.BJ,20200603,,S
48,835508.BJ,20200603,,S
49,835640.BJ,20200603,,S
50,836149.BJ,20200603,,S
51,836263.BJ,20200603,,S
52,837242.BJ,20200603,,S
53,838030.BJ,20200603,,S
54,838163.BJ,20200603,,S
55,839167.BJ,20200603,,S
56,839729.BJ,20200603,,S
57,430198.BJ,20200603,,S
58,836433.BJ,20200603,,S
59,430300.BJ,20200603,,S
60,834770.BJ,20200603,,S
61,835857.BJ,20200603,,S
62,839719.BJ,20200603,,S
