,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200114,,S
1,000032.SZ,20200114,,S
2,000803.SZ,20200114,,S
3,002450.SZ,20200114,,S
4,002761.SZ,20200114,,S
5,002902.SZ,20200114,,S
6,300397.SZ,20200114,,S
7,300571.SZ,20200114,,S
8,600145.SH,20200114,,S
9,600215.SH,20200114,,S
10,600248.SH,20200114,,S
11,600679.SH,20200114,,S
12,600817.SH,20200114,,S
13,601258.SH,20200114,,S
14,000750.SZ,20200114,,R
15,600319.SH,20200114,,R
16,600419.SH,20200114,,R
17,830832.BJ,20200114,,S
18,430564.BJ,20200114,,S
19,834770.BJ,20200114,,S
20,835857.BJ,20200114,,S
21,833394.BJ,20200114,,S
22,832651.BJ,20200114,,S
