,ts_code,trade_date,suspend_timing,suspend_type
0,603269.SH,20200722,,S
1,300422.SZ,20200722,,S
2,000010.SZ,20200722,,R
3,000029.SZ,20200722,,S
4,002180.SZ,20200722,,S
5,002270.SZ,20200722,,S
6,002319.SZ,20200722,,S
7,002420.SZ,20200722,,S
8,002691.SZ,20200722,,S
9,600460.SH,20200722,,S
10,600526.SH,20200722,,S
11,600606.SH,20200722,,S
12,600673.SH,20200722,,S
13,300856.SZ,20200722,09:30-10:00,S
14,603603.SH,20200722,,S
15,688589.SH,20200722,09:51-10:01,S
16,688069.SH,20200722,09:52-10:02,S
17,688077.SH,20200722,10:17-10:27,S
18,688336.SH,20200722,10:18-10:28,S
19,688418.SH,20200722,"10:05-10:15,10:15-10:25",S
20,688508.SH,20200722,"09:57-10:07,10:10-10:20",S
21,600891.SH,20200722,,S
22,430047.BJ,20200722,,S
23,430090.BJ,20200722,,S
24,430418.BJ,20200722,,S
25,430489.BJ,20200722,,S
26,430510.BJ,20200722,,S
27,830799.BJ,20200722,,S
28,830839.BJ,20200722,,S
29,830946.BJ,20200722,,S
30,830964.BJ,20200722,,S
31,831010.BJ,20200722,,S
32,831370.BJ,20200722,,S
33,831445.BJ,20200722,,S
34,831856.BJ,20200722,,S
35,831961.BJ,20200722,,S
36,832000.BJ,20200722,,S
37,832278.BJ,20200722,,S
38,832317.BJ,20200722,,S
39,832566.BJ,20200722,,S
40,833266.BJ,20200722,,S
41,833819.BJ,20200722,,S
42,833874.BJ,20200722,,S
43,833994.BJ,20200722,,S
44,834021.BJ,20200722,,S
45,834415.BJ,20200722,,S
46,834475.BJ,20200722,,S
47,834682.BJ,20200722,,S
48,835184.BJ,20200722,,S
49,835185.BJ,20200722,,S
50,835368.BJ,20200722,,S
51,835508.BJ,20200722,,S
52,835640.BJ,20200722,,S
53,835670.BJ,20200722,,S
54,836149.BJ,20200722,,S
55,836263.BJ,20200722,,S
56,836675.BJ,20200722,,S
57,837242.BJ,20200722,,S
58,838030.BJ,20200722,,S
59,838163.BJ,20200722,,S
60,838275.BJ,20200722,,S
61,839167.BJ,20200722,,S
62,839729.BJ,20200722,,S
63,839946.BJ,20200722,,S
64,871396.BJ,20200722,,S
65,430198.BJ,20200722,,S
66,836433.BJ,20200722,,S
67,832491.BJ,20200722,,S
68,831152.BJ,20200722,,S
69,831087.BJ,20200722,,S
70,834770.BJ,20200722,,S
71,835857.BJ,20200722,,S
72,839719.BJ,20200722,,S
73,830779.BJ,20200722,,S
