,ts_code,trade_date,suspend_timing,suspend_type
0,600179.SH,20201207,,R
1,600317.SH,20201207,,S
2,601880.SH,20201207,,S
3,000981.SZ,20201207,,S
4,300596.SZ,20201207,,S
5,002619.SZ,20201207,,R
6,600891.SH,20201207,,S
7,000558.SZ,20201207,,S
8,000893.SZ,20201207,,S
9,002080.SZ,20201207,,S
10,600176.SH,20201207,,S
11,600634.SH,20201207,,S
12,600877.SH,20201207,,S
13,603025.SH,20201207,,S
14,600882.SH,20201207,,S
15,605183.SH,20201207,09:30-10:00,S
16,834765.BJ,20201207,,S
17,430090.BJ,20201207,,S
18,430510.BJ,20201207,,S
19,830832.BJ,20201207,,S
20,831039.BJ,20201207,,S
21,831726.BJ,20201207,,S
22,831856.BJ,20201207,,S
23,832000.BJ,20201207,,S
24,832171.BJ,20201207,,S
25,832225.BJ,20201207,,S
26,832566.BJ,20201207,,S
27,832735.BJ,20201207,,S
28,832885.BJ,20201207,,S
29,833427.BJ,20201207,,S
30,833509.BJ,20201207,,S
31,833873.BJ,20201207,,S
32,834599.BJ,20201207,,S
33,835174.BJ,20201207,,S
34,835670.BJ,20201207,,S
35,836077.BJ,20201207,,S
36,836239.BJ,20201207,,S
37,836675.BJ,20201207,,S
38,836826.BJ,20201207,,S
39,837092.BJ,20201207,,S
40,837212.BJ,20201207,,S
41,837344.BJ,20201207,,S
42,838275.BJ,20201207,,S
43,839680.BJ,20201207,,S
44,839946.BJ,20201207,,S
45,871553.BJ,20201207,,S
46,832491.BJ,20201207,,S
47,836957.BJ,20201207,,S
48,832802.BJ,20201207,,S
49,839792.BJ,20201207,,S
50,839719.BJ,20201207,,S
