,ts_code,trade_date,suspend_timing,suspend_type
0,600891.SH,20201218,,S
1,002168.SZ,20201218,,S
2,002781.SZ,20201218,,S
3,300506.SZ,20201218,,S
4,603021.SH,20201218,,S
5,603110.SH,20201218,,S
6,300596.SZ,20201218,,R
7,003026.SZ,20201218,09:30-10:00,S
8,003027.SZ,20201218,09:30-10:00,S
9,834765.BJ,20201218,,S
10,430090.BJ,20201218,,S
11,430510.BJ,20201218,,S
12,830832.BJ,20201218,,S
13,831039.BJ,20201218,,S
14,831305.BJ,20201218,,S
15,831726.BJ,20201218,,S
16,831768.BJ,20201218,,S
17,831856.BJ,20201218,,S
18,832000.BJ,20201218,,S
19,832171.BJ,20201218,,S
20,832225.BJ,20201218,,S
21,832566.BJ,20201218,,S
22,832735.BJ,20201218,,S
23,832885.BJ,20201218,,S
24,833427.BJ,20201218,,S
25,833509.BJ,20201218,,S
26,833873.BJ,20201218,,S
27,834599.BJ,20201218,,S
28,835174.BJ,20201218,,S
29,836077.BJ,20201218,,S
30,836239.BJ,20201218,,S
31,836675.BJ,20201218,,S
32,836826.BJ,20201218,,S
33,837092.BJ,20201218,,S
34,837212.BJ,20201218,,S
35,837344.BJ,20201218,,S
36,838275.BJ,20201218,,S
37,838924.BJ,20201218,,S
38,839680.BJ,20201218,,S
39,839946.BJ,20201218,,S
40,871553.BJ,20201218,,S
41,872925.BJ,20201218,,S
42,832491.BJ,20201218,,S
43,836957.BJ,20201218,,S
44,832802.BJ,20201218,,S
45,839792.BJ,20201218,,S
46,839719.BJ,20201218,,S
