,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20201105,,S
1,002816.SZ,20201105,,S
2,300442.SZ,20201105,,S
3,300569.SZ,20201105,,S
4,600486.SH,20201105,,S
5,603007.SH,20201105,,S
6,603333.SH,20201105,,S
7,688189.SH,20201105,,S
8,600891.SH,20201105,,S
9,834765.BJ,20201105,,S
10,430047.BJ,20201105,,S
11,430090.BJ,20201105,,S
12,430510.BJ,20201105,,S
13,830832.BJ,20201105,,S
14,830839.BJ,20201105,,S
15,831305.BJ,20201105,,S
16,831726.BJ,20201105,,S
17,831856.BJ,20201105,,S
18,832000.BJ,20201105,,S
19,832225.BJ,20201105,,S
20,832566.BJ,20201105,,S
21,832735.BJ,20201105,,S
22,833427.BJ,20201105,,S
23,833509.BJ,20201105,,S
24,834599.BJ,20201105,,S
25,835174.BJ,20201105,,S
26,835670.BJ,20201105,,S
27,836077.BJ,20201105,,S
28,836239.BJ,20201105,,S
29,836675.BJ,20201105,,S
30,836826.BJ,20201105,,S
31,837212.BJ,20201105,,S
32,837344.BJ,20201105,,S
33,838030.BJ,20201105,,S
34,838275.BJ,20201105,,S
35,839946.BJ,20201105,,S
36,871396.BJ,20201105,,S
37,871553.BJ,20201105,,S
38,832491.BJ,20201105,,S
39,839792.BJ,20201105,,S
40,839719.BJ,20201105,,S
