,ts_code,trade_date,suspend_timing,suspend_type
0,600182.SH,20200616,,S
1,600734.SH,20200616,,R
2,000687.SZ,20200616,,R
3,000927.SZ,20200616,,S
4,300525.SZ,20200616,,R
5,000029.SZ,20200616,,S
6,000760.SZ,20200616,,S
7,000906.SZ,20200616,,S
8,002220.SZ,20200616,,S
9,002305.SZ,20200616,,S
10,002450.SZ,20200616,,S
11,300090.SZ,20200616,,S
12,300156.SZ,20200616,,S
13,600069.SH,20200616,,S
14,600145.SH,20200616,,S
15,600175.SH,20200616,,S
16,600226.SH,20200616,,S
17,600238.SH,20200616,,S
18,600589.SH,20200616,,S
19,600889.SH,20200616,,R
20,300841.SZ,20200616,09:30-10:00,S
21,600891.SH,20200616,,S
22,430090.BJ,20200616,,S
23,430418.BJ,20200616,,S
24,430489.BJ,20200616,,S
25,830799.BJ,20200616,,S
26,830946.BJ,20200616,,S
27,830964.BJ,20200616,,S
28,831010.BJ,20200616,,S
29,831370.BJ,20200616,,S
30,831445.BJ,20200616,,S
31,831961.BJ,20200616,,S
32,832278.BJ,20200616,,S
33,832317.BJ,20200616,,S
34,833266.BJ,20200616,,S
35,833819.BJ,20200616,,S
36,833874.BJ,20200616,,S
37,833994.BJ,20200616,,S
38,834021.BJ,20200616,,S
39,834415.BJ,20200616,,S
40,834475.BJ,20200616,,S
41,834682.BJ,20200616,,S
42,835184.BJ,20200616,,S
43,835185.BJ,20200616,,S
44,835368.BJ,20200616,,S
45,835508.BJ,20200616,,S
46,835640.BJ,20200616,,S
47,835670.BJ,20200616,,S
48,836149.BJ,20200616,,S
49,836263.BJ,20200616,,S
50,837242.BJ,20200616,,S
51,838030.BJ,20200616,,S
52,838163.BJ,20200616,,S
53,838275.BJ,20200616,,S
54,839167.BJ,20200616,,S
55,839729.BJ,20200616,,S
56,430198.BJ,20200616,,S
57,836433.BJ,20200616,,S
58,831087.BJ,20200616,,S
59,834770.BJ,20200616,,S
60,835857.BJ,20200616,,S
61,839719.BJ,20200616,,S
