,ts_code,trade_date,suspend_timing,suspend_type
0,600679.SH,20201029,,R
1,300442.SZ,20201029,,S
2,000029.SZ,20201029,,S
3,002816.SZ,20201029,,S
4,300340.SZ,20201029,,S
5,600970.SH,20201029,,S
6,603333.SH,20201029,,S
7,688189.SH,20201029,,S
8,002469.SZ,20201029,,R
9,300901.SZ,20201029,13:55-14:05,S
10,600891.SH,20201029,,S
11,834765.BJ,20201029,,S
12,430047.BJ,20201029,,S
13,430090.BJ,20201029,,S
14,430510.BJ,20201029,,S
15,830832.BJ,20201029,,S
16,830839.BJ,20201029,,S
17,831305.BJ,20201029,,S
18,831726.BJ,20201029,,S
19,831856.BJ,20201029,,S
20,832000.BJ,20201029,,S
21,832225.BJ,20201029,,S
22,832566.BJ,20201029,,S
23,832735.BJ,20201029,,S
24,833427.BJ,20201029,,S
25,833509.BJ,20201029,,S
26,834599.BJ,20201029,,S
27,835174.BJ,20201029,,S
28,835670.BJ,20201029,,S
29,836239.BJ,20201029,,S
30,836675.BJ,20201029,,S
31,836826.BJ,20201029,,S
32,837344.BJ,20201029,,S
33,838030.BJ,20201029,,S
34,838275.BJ,20201029,,S
35,839946.BJ,20201029,,S
36,871396.BJ,20201029,,S
37,871553.BJ,20201029,,S
38,832491.BJ,20201029,,S
39,831152.BJ,20201029,,S
40,839792.BJ,20201029,,S
41,839719.BJ,20201029,,S
