,ts_code,trade_date,suspend_timing,suspend_type
0,603269.SH,20200723,,S
1,300422.SZ,20200723,,R
2,002420.SZ,20200723,,R
3,603603.SH,20200723,,R
4,000029.SZ,20200723,,S
5,000611.SZ,20200723,,S
6,002180.SZ,20200723,,S
7,002270.SZ,20200723,,S
8,002319.SZ,20200723,,S
9,002691.SZ,20200723,,S
10,600460.SH,20200723,,S
11,600526.SH,20200723,,S
12,600606.SH,20200723,,S
13,600673.SH,20200723,,S
14,600518.SH,20200723,,S
15,300855.SZ,20200723,09:30-10:00,S
16,688077.SH,20200723,13:16-13:26,S
17,688418.SH,20200723,14:55-14:57,S
18,600891.SH,20200723,,S
19,430047.BJ,20200723,,S
20,430090.BJ,20200723,,S
21,430418.BJ,20200723,,S
22,430489.BJ,20200723,,S
23,430510.BJ,20200723,,S
24,830799.BJ,20200723,,S
25,830839.BJ,20200723,,S
26,830946.BJ,20200723,,S
27,830964.BJ,20200723,,S
28,831010.BJ,20200723,,S
29,831370.BJ,20200723,,S
30,831445.BJ,20200723,,S
31,831856.BJ,20200723,,S
32,831961.BJ,20200723,,S
33,832000.BJ,20200723,,S
34,832278.BJ,20200723,,S
35,832317.BJ,20200723,,S
36,832566.BJ,20200723,,S
37,833266.BJ,20200723,,S
38,833819.BJ,20200723,,S
39,833874.BJ,20200723,,S
40,833994.BJ,20200723,,S
41,834021.BJ,20200723,,S
42,834415.BJ,20200723,,S
43,834475.BJ,20200723,,S
44,834682.BJ,20200723,,S
45,835184.BJ,20200723,,S
46,835185.BJ,20200723,,S
47,835368.BJ,20200723,,S
48,835508.BJ,20200723,,S
49,835640.BJ,20200723,,S
50,835670.BJ,20200723,,S
51,836149.BJ,20200723,,S
52,836263.BJ,20200723,,S
53,836675.BJ,20200723,,S
54,837242.BJ,20200723,,S
55,838030.BJ,20200723,,S
56,838163.BJ,20200723,,S
57,838275.BJ,20200723,,S
58,839167.BJ,20200723,,S
59,839729.BJ,20200723,,S
60,839946.BJ,20200723,,S
61,871396.BJ,20200723,,S
62,430198.BJ,20200723,,S
63,836433.BJ,20200723,,S
64,832491.BJ,20200723,,S
65,831152.BJ,20200723,,S
66,831087.BJ,20200723,,S
67,834770.BJ,20200723,,S
68,835857.BJ,20200723,,S
69,839719.BJ,20200723,,S
70,830779.BJ,20200723,,S
