,ts_code,trade_date,suspend_timing,suspend_type
0,000728.SZ,20201020,,S
1,002668.SZ,20201020,,S
2,001896.SZ,20201020,,R
3,000029.SZ,20201020,,S
4,002319.SZ,20201020,,S
5,300526.SZ,20201020,,S
6,600068.SH,20201020,,S
7,600970.SH,20201020,,S
8,300393.SZ,20201020,,S
9,601568.SH,20201020,09:30-10:00,S
10,300898.SZ,20201020,13:32-13:42,S
11,600891.SH,20201020,,S
12,834765.BJ,20201020,,S
13,430047.BJ,20201020,,S
14,430090.BJ,20201020,,S
15,430510.BJ,20201020,,S
16,830832.BJ,20201020,,S
17,830839.BJ,20201020,,S
18,831305.BJ,20201020,,S
19,831726.BJ,20201020,,S
20,831856.BJ,20201020,,S
21,832000.BJ,20201020,,S
22,832225.BJ,20201020,,S
23,832566.BJ,20201020,,S
24,833427.BJ,20201020,,S
25,833509.BJ,20201020,,S
26,834599.BJ,20201020,,S
27,835174.BJ,20201020,,S
28,835670.BJ,20201020,,S
29,836239.BJ,20201020,,S
30,836675.BJ,20201020,,S
31,836826.BJ,20201020,,S
32,837344.BJ,20201020,,S
33,838030.BJ,20201020,,S
34,838275.BJ,20201020,,S
35,839946.BJ,20201020,,S
36,871396.BJ,20201020,,S
37,832491.BJ,20201020,,S
38,831152.BJ,20201020,,S
39,831087.BJ,20201020,,S
40,839792.BJ,20201020,,S
41,839719.BJ,20201020,,S
