,ts_code,trade_date,suspend_timing,suspend_type
0,000728.SZ,20201016,,S
1,000029.SZ,20201016,,S
2,001896.SZ,20201016,,S
3,002319.SZ,20201016,,S
4,002633.SZ,20201016,,S
5,300526.SZ,20201016,,S
6,600068.SH,20201016,,S
7,603223.SH,20201016,,S
8,603919.SH,20201016,,S
9,300899.SZ,20201016,"09:47-09:57,10:00-10:10",S
10,300898.SZ,20201016,"14:03-14:13,14:18-14:28",S
11,688386.SH,20201016,14:17-14:27,S
12,600891.SH,20201016,,S
13,834765.BJ,20201016,,S
14,430047.BJ,20201016,,S
15,430090.BJ,20201016,,S
16,430510.BJ,20201016,,S
17,830832.BJ,20201016,,S
18,830839.BJ,20201016,,S
19,831305.BJ,20201016,,S
20,831726.BJ,20201016,,S
21,831856.BJ,20201016,,S
22,832000.BJ,20201016,,S
23,832225.BJ,20201016,,S
24,832566.BJ,20201016,,S
25,833427.BJ,20201016,,S
26,833509.BJ,20201016,,S
27,834599.BJ,20201016,,S
28,835174.BJ,20201016,,S
29,835670.BJ,20201016,,S
30,836239.BJ,20201016,,S
31,836675.BJ,20201016,,S
32,836826.BJ,20201016,,S
33,837344.BJ,20201016,,S
34,838030.BJ,20201016,,S
35,838275.BJ,20201016,,S
36,839946.BJ,20201016,,S
37,871396.BJ,20201016,,S
38,832491.BJ,20201016,,S
39,831152.BJ,20201016,,S
40,831087.BJ,20201016,,S
41,839792.BJ,20201016,,S
42,839719.BJ,20201016,,S
