,ts_code,trade_date,suspend_timing,suspend_type
0,000595.SZ,20201127,,S
1,600634.SH,20201127,,S
2,603025.SH,20201127,,S
3,603159.SH,20201127,,S
4,600891.SH,20201127,,S
5,834765.BJ,20201127,,S
6,430090.BJ,20201127,,S
7,430510.BJ,20201127,,S
8,830832.BJ,20201127,,S
9,831039.BJ,20201127,,S
10,831726.BJ,20201127,,S
11,831856.BJ,20201127,,S
12,832000.BJ,20201127,,S
13,832171.BJ,20201127,,S
14,832225.BJ,20201127,,S
15,832566.BJ,20201127,,S
16,832735.BJ,20201127,,S
17,832885.BJ,20201127,,S
18,833427.BJ,20201127,,S
19,833509.BJ,20201127,,S
20,833873.BJ,20201127,,S
21,834599.BJ,20201127,,S
22,835174.BJ,20201127,,S
23,835670.BJ,20201127,,S
24,836077.BJ,20201127,,S
25,836239.BJ,20201127,,S
26,836675.BJ,20201127,,S
27,836826.BJ,20201127,,S
28,837092.BJ,20201127,,S
29,837212.BJ,20201127,,S
30,837344.BJ,20201127,,S
31,838275.BJ,20201127,,S
32,839946.BJ,20201127,,S
33,871553.BJ,20201127,,S
34,838030.BJ,20201127,,R
35,832491.BJ,20201127,,S
36,832802.BJ,20201127,,S
37,839792.BJ,20201127,,S
38,839719.BJ,20201127,,S
