,ts_code,trade_date,suspend_timing,suspend_type
0,000885.SZ,20200811,,S
1,000088.SZ,20200811,,S
2,600234.SH,20200811,,S
3,000029.SZ,20200811,,S
4,000597.SZ,20200811,,S
5,000755.SZ,20200811,,S
6,002748.SZ,20200811,,S
7,600175.SH,20200811,,S
8,600518.SH,20200811,,S
9,600615.SH,20200811,,S
10,600860.SH,20200811,,S
11,600891.SH,20200811,,S
12,430047.BJ,20200811,,S
13,430090.BJ,20200811,,S
14,430510.BJ,20200811,,S
15,830839.BJ,20200811,,S
16,831856.BJ,20200811,,S
17,832000.BJ,20200811,,S
18,832566.BJ,20200811,,S
19,835670.BJ,20200811,,S
20,836675.BJ,20200811,,S
21,836826.BJ,20200811,,S
22,838030.BJ,20200811,,S
23,838275.BJ,20200811,,S
24,839946.BJ,20200811,,S
25,871396.BJ,20200811,,S
26,832491.BJ,20200811,,S
27,831152.BJ,20200811,,S
28,831087.BJ,20200811,,S
29,834770.BJ,20200811,,S
30,835857.BJ,20200811,,S
31,839719.BJ,20200811,,S
