,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200102,,S
1,002115.SZ,20200102,,S
2,002450.SZ,20200102,,S
3,002552.SZ,20200102,,S
4,300269.SZ,20200102,,S
5,300391.SZ,20200102,,S
6,600145.SH,20200102,,S
7,600215.SH,20200102,,S
8,600319.SH,20200102,,S
9,600538.SH,20200102,,S
10,603960.SH,20200102,,S
11,600966.SH,20200102,,R
12,603799.SH,20200102,,R
13,830832.BJ,20200102,,S
14,430564.BJ,20200102,,S
15,830879.BJ,20200102,,R
16,834770.BJ,20200102,,S
17,835857.BJ,20200102,,S
18,833394.BJ,20200102,,S
19,832651.BJ,20200102,,S
