,ts_code,trade_date,suspend_timing,suspend_type
0,002453.SZ,20200820,,S
1,600810.SH,20200820,,R
2,000498.SZ,20200820,,R
3,002176.SZ,20200820,,R
4,000029.SZ,20200820,,S
5,000039.SZ,20200820,,S
6,000755.SZ,20200820,,S
7,002066.SZ,20200820,,S
8,002288.SZ,20200820,,S
9,300284.SZ,20200820,,S
10,300396.SZ,20200820,,S
11,600301.SH,20200820,,S
12,600518.SH,20200820,,S
13,600801.SH,20200820,,S
14,600891.SH,20200820,,S
15,430047.BJ,20200820,,S
16,430090.BJ,20200820,,S
17,430510.BJ,20200820,,S
18,830839.BJ,20200820,,S
19,831856.BJ,20200820,,S
20,832000.BJ,20200820,,S
21,832566.BJ,20200820,,S
22,835670.BJ,20200820,,S
23,836675.BJ,20200820,,S
24,836826.BJ,20200820,,S
25,838030.BJ,20200820,,S
26,838275.BJ,20200820,,S
27,839946.BJ,20200820,,S
28,871396.BJ,20200820,,S
29,832491.BJ,20200820,,S
30,831152.BJ,20200820,,S
31,831087.BJ,20200820,,S
32,834770.BJ,20200820,,S
33,839719.BJ,20200820,,S
